,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO,CENTRO
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2016-06-07,0.47208333015441895,3.3809523639224826,7.404761893408639,10.757142782211304,,34.541666666666664,,,0.0,48.25,,0.33987500288155087,31.978124856948853,6.087500025828679,
2016-06-08,0.5845833246906599,3.5571428480602445,7.3904762381599065,10.919047662190028,,44.25,,,0.0,64.33333333333333,,0.31987499867197283,28.69954525340687,7.245833307504654,
2016-06-09,0.5204166620969772,4.035000026226044,6.2900000382214785,10.334999996423722,,40.166666666666664,,,0.0,73.66666666666667,,0.2770000029025444,28.28458333015442,7.116666674613953,
2016-06-10,0.6025000003476938,2.877272752198306,7.036363612521779,9.895454623482443,,56.208333333333336,,,0.0,73.95833333333333,,0.20762499983538873,28.78624987602234,6.345833381017049,
2016-06-11,0.5370833352208138,2.5545454621315002,5.436363599517128,7.963636365803805,,45.958333333333336,,,0.0,78.41666666666667,,0.1504166653515616,28.12916660308838,6.974999929467837,
2016-06-12,0.5166666656732559,2.7095238197417486,3.923809516997564,6.62857140813555,,45.458333333333336,,,0.0,75.91666666666667,,0.20329166796485273,28.873749891916912,6.637500047683716,
2016-06-13,0.5641666625936826,5.068421100315295,5.084210521296451,10.14736841226879,,49.125,,,0.0,72.125,,0.28225000205566175,29.87374981244405,7.64166663090388,
2016-06-14,0.6016666640837988,4.957142858278184,5.1476190487543745,10.104761946768988,,58.333333333333336,,,0.0,69.45833333333333,,0.304291668687559,30.53333330154419,8.595833281675974,
2016-06-15,0.5191666632890701,4.828571416082836,5.5999999571414225,10.428571428571429,,53.833333333333336,,,0.0016666666294137638,61.21739130434783,,0.016750000329921022,26.116000175476074,5.460000038146973,
2016-06-16,0.5483333307007948,3.7999999806994484,6.219047589671044,9.999999948910304,,65.125,,709.2727383700284,0.0,60.458333333333336,,0.17833333721177447,32.6136360168457,8.869230637183556,
2016-06-17,0.5729166679084301,4.35909087007696,4.768181816082109,9.100000088865107,,62.125,,710.3291625976562,0.0,65.33333333333333,2.987500011920929,0.0974000004120171,29.159583409627277,8.558333297570547,94.83333333333333
2016-06-18,0.5233333309491476,3.914999967813492,4.394999977946282,8.295000052452087,,47.666666666666664,,711.4624938964844,0.0,58.5,2.886956515519515,0.12787500419653952,29.53583351771037,9.849999964237213,95.625
2016-06-19,0.4466666628917058,3.1749999672174454,3.2958332983156047,6.4875000069538755,,28.416666666666668,,712.9833374023438,0.0,56.791666666666664,2.713636354966597,0.3304583285547172,27.456666549046833,9.558333337306976,94.625
2016-06-20,0.5058333327372869,3.2304347598034404,3.617391296055006,6.873913018599801,,24.375,,715.0124994913737,0.0,71.20833333333333,2.7049999833106995,0.17450000128398338,24.62916644414266,8.454166611035665,98.04166666666667
2016-06-21,0.46541666487852734,3.234782602476037,1.7521739193926686,4.986956518629323,,29.208333333333332,,714.2782592773438,0.0,63.708333333333336,2.5947368270472477,0.31933332975798595,26.267916520436604,10.095833281675974,114.41666666666667
2016-06-22,0.5812499970197678,4.799999978231347,4.560869579729826,9.36086955277816,,55.416666666666664,,712.0791676839193,0.0,58.0,2.8199999809265135,0.3278333390674864,27.635416666666668,8.387499958276749,122.95833333333333
2016-06-23,0.5204166645805041,4.390909070318395,3.8545454547486524,8.250000081279062,,47.833333333333336,,711.7416661580404,0.0,61.416666666666664,2.777777764532301,0.3170416698558256,27.233333349227905,9.004166593154272,105.875
2016-06-24,0.5966666713356972,4.424999982118607,5.704166689577202,10.129166642824808,,52.625,,711.3083343505859,0.0,66.20833333333333,2.8157894736842106,0.15983333207744485,26.400000015894573,8.208333333333334,104.83333333333333
2016-06-25,0.50291666512688,3.408695682235386,2.313043472559556,5.739130429599596,,33.25,,711.0833358764648,0.0,64.83333333333333,2.6954545324498955,0.29729166522156447,27.448750019073486,9.22500005364418,115.83333333333333
2016-06-26,0.4529166618982951,2.2882352927151848,1.2352941281655256,3.5470587856629314,,19.291666666666668,,712.2124989827474,0.0,64.70833333333333,2.5894736365268103,0.23374999954830855,27.09249997138977,9.420833388964335,117.33333333333333
2016-06-27,0.5495833307504654,4.309523809523809,3.138095211415064,7.457142875308082,,24.125,,712.6291707356771,0.0,66.45833333333333,2.6315789473684212,0.2523333346083139,27.045416593551636,8.320833325386047,91.5
2016-06-28,0.6112500006953875,3.4000000208616257,2.9083333319673934,6.316666692495346,,34.125,,712.4791666666666,0.0,62.833333333333336,2.6526315588700142,0.29000000044470653,28.082083384195965,7.112500001986821,98.125
2016-06-29,0.6429166669646899,3.5250000009934106,4.333333319673936,7.862500016887982,,34.875,,711.5458348592123,0.0,60.375,2.6941176302292766,0.2804166686643536,28.315000136693318,6.879166642824809,116.66666666666667
2016-06-30,0.702916661898295,3.474999969204267,6.000000049670537,9.458333303531012,,43.869565217391305,,710.8875071207682,0.0,52.416666666666664,2.6952380679902577,0.2761666652513668,29.06999985376994,6.85416667163372,128.0
2016-07-01,0.5483333331843218,3.5250000109275184,5.275000015894572,8.762500067551931,,63.708333333333336,,711.0708363850912,0.0,55.708333333333336,2.7318181666460903,0.28266666484220576,29.514583031336468,7.5250000059604645,109.5
2016-07-02,0.4974999912083149,3.5666666825612388,5.79166666418314,9.362500111262003,,72.5,,710.9875030517578,0.0,55.041666666666664,2.736842067618119,0.2985833317119007,29.28458293279012,7.825000007947286,109.58333333333333
2016-07-03,0.467499998708566,2.3208333253860474,3.0166666572913527,5.316666613022487,,49.833333333333336,,710.4791666666666,0.0,57.083333333333336,2.64736839344627,0.3030000001114483,30.59125018119812,7.258333295583725,132.75
2016-07-04,0.5741666629910469,3.550000011920929,5.516666688024998,9.07083330055078,,57.791666666666664,,710.3000005086263,0.0,56.666666666666664,2.811111092567444,0.2839583306728552,30.80416663487752,7.820833325386047,108.41666666666667
2016-07-05,0.452083345502615,9.179166555404663,5.866666728630662,14.045833225051561,,48.416666666666664,,710.5874989827474,0.0,55.583333333333336,2.7045454545454546,0.31483333204717684,30.22833315531413,8.970833361148834,109.16666666666667
2016-07-06,0.45375000064571697,11.309999930858613,6.839999958872795,17.73999981880188,,50.19047619047619,,710.3260869565217,0.0,54.291666666666664,2.9649999856948854,0.3120416656214123,30.283043571140457,8.608333249886831,105.41666666666667
2016-07-07,0.5008333288133144,4.745833322405815,5.791666626930237,10.495833019415537,,62.5,,709.9083353678385,0.0,54.333333333333336,2.8187499791383743,0.3130000011296943,30.355416695276897,8.28333330154419,98.58333333333333
2016-07-08,0.5087500065565109,4.300000011920929,6.145833333333333,10.433332974712053,,60.625,,710.3625005086263,0.0,55.708333333333336,2.7700000047683715,0.3004999995464459,30.37958335876465,7.895833313465118,94.29166666666667
2016-07-09,0.48374999190370244,3.2583333452542624,4.60416663189729,7.837499693036079,,58.208333333333336,,711.0416692097982,0.0,58.375,,0.2856249977679302,30.12374981244405,8.075000007947287,102.04166666666667
2016-07-10,0.4349999986588955,2.6913043727045474,2.8130434907000996,5.399999888046928,,68.95833333333333,,710.091667175293,0.0,57.125,,0.23050000223641595,29.763333400090534,7.962499996026357,114.20833333333333
2016-07-11,0.46333333601554233,5.078947437436957,5.121052651028884,10.152631213790492,,82.79166666666667,,709.2041702270508,0.0,49.166666666666664,,0.3145833354210481,30.415833314259846,9.112500071525574,101.5
2016-07-12,0.48500000561277073,4.473684254445527,5.68947361331237,10.126315436865154,,60.0,,709.8000030517578,0.0,58.708333333333336,,0.288875002375183,28.88166658083598,8.770833333333334,103.54166666666667
2016-07-13,0.47874999915560085,3.2130434616752295,5.291304323984229,8.430434620898703,,57.625,,711.0458297729492,0.0,52.208333333333336,,0.2992499989341013,29.487083514531452,8.691666762034098,136.33333333333334
2016-07-14,0.5237499984602133,4.445454478263855,6.400000030344183,10.827272285114635,,52.791666666666664,,710.7875035603842,0.0,50.916666666666664,,0.3261250038243209,30.323750257492065,8.129166642824808,110.0
2016-07-15,0.5083333303531011,4.000000046647114,6.052173920299696,10.04347778921542,,87.25,,710.3916625976562,0.0,44.5,,0.32687500146372866,30.389583110809326,8.354166706403097,109.20833333333333
2016-07-16,0.4920833359162013,2.9625000059604645,3.5999999716877937,6.541666597127914,,75.5,,710.7208302815756,0.0,53.416666666666664,,0.325291662903813,29.50083327293396,9.67083336909612,107.29166666666667
2016-07-17,0.46916665881872177,2.6333333916134305,3.1666666070620217,5.722222354676989,,35.0,,712.0416768391927,0.0,72.0,,0.21766666594582298,26.132500012715656,7.274999976158142,88.41666666666667
2016-07-18,,,,,,,,,,,,,,,
2016-07-19,0.4945454516194083,5.816666762034099,2.483333314458529,7.460000038146973,,31.333333333333332,,713.390907981179,0.0,53.27272727272727,,0.3209090911867944,29.579091158780184,12.163636380975897,117.9090909090909
2016-07-20,0.4479166679084301,4.020833343267441,2.6583333229646087,6.712499996026357,,20.458333333333332,,714.2750015258789,0.0,61.916666666666664,,0.29133333294885233,27.517500082651775,9.245833357175192,107.45833333333333
2016-07-21,0.5479166693985462,3.695833365122477,4.395833360652129,8.120833267768225,,30.208333333333332,,714.0041656494141,0.0,63.0,,0.2548333319912975,26.72291652361552,9.200000007947287,112.875
2016-07-22,0.5899999973674616,4.9208333392937975,6.616666694482167,11.533333395918211,,30.75,,712.8124949137369,0.0,57.083333333333336,,0.29266666314409423,28.019583225250244,7.604166587193807,109.70833333333333
2016-07-23,0.49166666343808174,2.7541666527589164,4.483333335568507,7.229166676600774,,28.875,,710.5166600545248,0.0,54.625,,0.312749998527579,29.69416681925456,8.07916667064031,109.29166666666667
2016-07-24,0.45666666453083354,2.3521739037140557,3.4956521430741185,5.817391328189684,,30.166666666666668,,709.5458348592123,0.0,53.708333333333336,,0.3225833320369323,30.12624986966451,7.845833331346512,110.45833333333333
2016-07-25,0.4970833311478297,3.713636344129389,4.786363619633696,8.490909110416066,,40.791666666666664,,709.7499974568685,0.0,56.375,,0.28312500038494665,29.859166701634724,8.150000035762787,99.75
2016-07-26,0.5529166683554649,3.999999974084937,6.313043491347976,10.308695637661478,,48.458333333333336,,709.6291732788086,0.0,60.166666666666664,2.719999980926514,0.24174999802683791,28.68375015258789,7.379166632890701,115.70833333333333
2016-07-27,0.6862499937415123,5.5958333512147265,10.01666660575817,15.583333164453506,,44.041666666666664,,710.625,0.0,73.79166666666667,2.8350000023841857,0.10158333244423072,25.415000200271606,6.083333293596904,85.54166666666667
2016-07-28,0.6449999970694383,4.129166687528293,8.770833373069763,12.887500087420145,,57.666666666666664,,710.7333297729492,0.0,68.58333333333333,2.8454545627940786,0.18687500051843622,26.596250136693318,5.616666654745738,132.41666666666666
2016-07-29,0.6395833306014538,4.512500042716662,7.2250000064571696,11.708333293596903,,49.81818181818182,,711.104343580163,0.0,67.29166666666667,,0.2298333327829217,26.66000008583069,6.358333349227905,123.70833333333333
2016-07-30,0.5316666625440121,4.516666665673256,3.8958333606521287,8.375000089406967,,40.583333333333336,,711.095832824707,0.0,61.083333333333336,,0.24874999781604856,28.171666542689007,8.412500003973642,112.66666666666667
2016-07-31,0.49041666587193805,2.879999989271164,3.4150000281631945,6.249999952316284,,42.666666666666664,,710.7625071207682,0.0,55.625,,0.3127083272362749,28.518750031789143,8.916666706403097,116.54166666666667
2016-08-01,0.5649999976158142,4.465000033378601,5.542105351623736,10.142105328409295,,58.875,,711.3666712443033,0.0,53.375,,0.31950000289361924,29.169166803359985,8.508333345254263,122.625
2016-08-02,0.5700000015397867,4.336842060089111,4.93157891615441,9.252631664276123,,55.333333333333336,,712.129160563151,0.0,55.125,2.7904761745816185,0.31595833230918896,29.327916622161865,9.095833400885263,115.0
2016-08-03,0.591666662444671,5.014999884366989,5.594999952614307,10.59000004529953,,49.43478260869565,,711.5166702270508,0.0,55.125,2.860000006357829,0.29066666498935473,29.522499879201252,8.329166700442633,97.625
2016-08-04,0.5974999964237213,4.873684180410285,4.378947352108202,9.242105295783595,,39.291666666666664,,710.1666641235352,0.0,56.791666666666664,2.763157894736842,0.29391666730710614,29.694583257039387,8.466666718324026,102.83333333333333
2016-08-05,0.5679166664679846,4.53499995470047,3.7736841855864776,8.468420969812493,,38.5,,710.1166636149088,0.0,55.583333333333336,2.72105262154027,0.29258333422088373,29.611249764760334,9.55416672428449,112.08333333333333
2016-08-06,0.5387500002980232,3.1749999821186066,2.5699999809265135,5.744999980926513,,29.708333333333332,,710.3291676839193,0.0,60.833333333333336,2.6937499940395355,0.30824999778997153,28.674166758855183,9.891666611035665,106.83333333333333
2016-08-07,0.5087500003476938,1.9000000059604645,1.1937500038184226,3.075000010430813,,12.666666666666666,,709.8041636149088,0.0,59.291666666666664,3.200000047683716,0.3236249970505014,29.16000000635783,9.504166642824808,107.25
2016-08-08,0.4825000042716662,4.4449999868869785,4.394999948143959,8.819999957084656,,30.125,,708.845832824707,0.0,58.833333333333336,3.199999968210856,0.2975416649132967,30.013333241144817,8.662500023841858,103.66666666666667
2016-08-09,0.4170833354194959,3.9333333571751914,4.270833324020107,8.162500008940697,,49.125,,709.1291656494141,0.0,63.208333333333336,3.1333333253860474,0.272625002078712,29.612916866938274,9.00416668256124,99.25
2016-08-10,0.48333333308498067,4.99166668454806,6.041666681567828,10.999999980131784,,60.0,,710.3208389282227,0.0,68.20833333333333,3.182608687359354,0.2261250006655852,29.00041659673055,7.987499972184499,92.83333333333333
2016-08-11,0.4704166663189729,4.517391308494236,5.834782587769239,10.330434778462285,,52.125,,710.0833333333334,0.0,58.416666666666664,3.1450000166893006,0.2840833335649222,30.640000025431316,7.774999976158142,105.125
2016-08-12,0.48541667064030963,3.400000030795733,8.066666722297668,11.437500139077505,,56.208333333333336,,708.3249969482422,0.0,49.083333333333336,3.0999999940395355,0.265916669042781,31.288749933242798,6.7208333512147265,117.66666666666667
2016-08-13,0.4637500022848447,3.3166666626930237,7.425000031789144,10.720833420753479,,54.708333333333336,,708.6791661580404,0.0,61.333333333333336,3.105000007152557,0.1850416702994456,28.37791681289673,5.716666708389918,153.25
2016-08-14,0.6183333359658718,4.095833331346512,10.57916663090388,14.654166599114737,,48.5,,709.7750015258789,0.0,77.70833333333333,3.085714272090367,0.07170833235916992,25.769999821980793,4.958333308498065,120.625
2016-08-15,0.7375000032285849,4.874999990065892,11.870833297570547,16.73333332935969,,28.041666666666668,,711.2375005086263,0.0,90.04166666666667,3.0052631528753984,0.06554166743687044,23.370416800181072,3.454166660706202,199.0
2016-08-16,0.5591666623950005,3.2166666835546494,7.2083333532015486,10.408333420753479,,33.56521739130435,,711.7499974568685,0.0,76.79166666666667,2.9666666757492792,0.22487499949056655,25.445833285649616,6.408333336313565,103.83333333333333
2016-08-17,0.44833333293596905,3.795833319425583,4.141666675607364,7.916666686534882,,17.90909090909091,,712.0708312988281,0.0,73.375,2.8647058851578655,0.1903333355051776,25.8708332379659,7.724999979138374,103.45833333333333
2016-08-18,0.43666666621963185,5.277272722937844,4.1318181644786485,9.404545415531505,,28.541666666666668,,711.2833302815756,0.0,67.45833333333333,2.8421052631578947,0.19775000338753065,26.864166577657063,7.76666663090388,111.25
2016-08-19,0.4829166680574417,4.894736779363532,5.578947428025697,10.468421032554225,,38.333333333333336,,709.5916646321615,0.0,66.54166666666667,2.9857142766316733,0.24262499797623605,27.88208333651225,7.625000009934108,114.875
2016-08-20,0.6404166693488756,4.129166672627131,10.5500000010555,14.641666546463966,,54.458333333333336,,708.4833348592123,0.0,68.91666666666667,2.989999997615814,0.15358333646630248,27.27916669845581,4.78750001390775,137.375
2016-08-21,0.6254166637857755,2.1458333283662796,7.054166615009308,9.158333251873652,,24.227272727272727,,710.6416753133138,0.0,91.66666666666667,2.8142857210976735,0.07783333249002074,22.796666781107586,3.8833333055178323,169.29166666666666
2016-08-22,0.5791666607062022,4.908333346247673,6.912499993108213,11.791666621963182,,35.75,,711.9541600545248,0.0,69.625,2.922222230169508,0.2625000014474305,25.731250047683716,6.087500000993411,164.91666666666666
2016-08-23,0.5779166668653488,4.390909086574208,5.968181805177168,10.318181888623672,,46.666666666666664,,713.2130418860394,0.0,59.541666666666664,2.8722222248713174,0.29970833205152303,26.912916739781696,9.162500003973642,144.33333333333334
2016-08-24,0.5883333310484886,4.140909043225375,5.872727318243547,9.995454522696408,,39.625,,712.7375005086263,0.0,58.416666666666664,2.7941176470588234,0.2832500026755345,27.27874978383382,7.849999964237213,132.16666666666666
2016-08-25,0.5670833277205626,4.139999955892563,6.9149998962879184,11.02999997138977,,58.75,,711.8291702270508,0.0,60.291666666666664,2.7999999943901512,0.2822083332963909,27.320416529973347,7.220833381017049,110.70833333333333
2016-08-26,0.5679166639844576,4.352173919263094,5.621739188614099,9.956521708032358,,47.958333333333336,,711.3374913533529,0.0,62.375,2.785714308420817,0.2548749975976534,27.129166841506958,7.066666707396507,127.33333333333333
2016-08-27,0.581666665772597,3.5458333094914756,5.666666686534882,9.20833327372869,,30.583333333333332,,711.0208333333334,0.0,63.875,2.8277777830759683,0.2237500004315128,27.324999888737995,6.674999952316284,105.625
2016-08-28,0.5979166676600774,3.237500016887983,4.995833312471707,8.216666628917059,,25.125,,711.2708307902018,0.0,66.5,2.775,0.2329166681932596,26.537083228429157,5.779166663686435,152.70833333333334
2016-08-29,0.7454166611035665,4.549999952316284,8.287500033775965,12.833333532015482,,32.91304347826087,,711.1416651407877,0.0,73.91666666666667,2.9166666766007743,0.1226250000569659,25.66416660944621,4.312500029802322,153.04166666666666
2016-08-30,0.7529166688521703,3.973913073539734,7.326086915057639,11.260869658511618,,33.458333333333336,,711.0043494183084,0.0,69.29166666666667,2.814285709744408,0.15420833493893346,26.313750108083088,5.804166619976361,132.75
2016-08-31,0.667916669199864,3.415000003576279,7.895000007748604,11.295000004768372,,17.458333333333332,,711.5041681925455,0.0,75.625,2.6777777671813965,0.17383333357671896,25.050000111262005,4.86666668454806,168.75
2016-09-01,0.800416665772597,4.5695652650750205,11.243478256723154,15.791304360265316,,32.291666666666664,,711.4750061035156,0.0,72.04166666666667,2.875000014901161,0.13987499908156073,25.71749997138977,4.270833343267441,155.33333333333334
2016-09-02,0.9483333403865496,9.326086904691612,13.530434815779977,22.865217188130256,,48.73913043478261,,711.5124994913737,0.0,70.08333333333333,3.066666671207973,0.12983333228233582,26.231249888737995,3.1666666666666665,180.70833333333334
2016-09-03,0.8020833358168602,6.009999918937683,8.980000042915345,14.939999914169311,,42.333333333333336,,711.0291620890299,0.0,69.75,3.0125000178813934,0.24254166666651145,26.332499980926514,6.895833378036817,111.66666666666667
2016-09-04,0.5637500000496706,,,,,16.130434782608695,,710.4374949137369,0.0,72.25,2.7684210601605868,0.23066667090946189,25.526250044504803,8.341666728258133,119.41666666666667
2016-09-05,0.5837499996026357,,,,,17.391304347826086,,711.0833333333334,0.0,69.375,2.722222195731269,0.19629166337351003,25.801666657129925,9.15833338101705,130.625
2016-09-06,0.6491666634877523,,,,,25.208333333333332,,712.2375055948893,0.0,67.58333333333333,2.78947367166218,0.2139583354194959,26.99916656812032,8.170833359162012,143.45833333333334
2016-09-07,0.6341666703422865,,,,,46.458333333333336,,712.9666697184244,0.0,64.375,3.08333330684238,0.20954166659309217,27.59916679064433,7.649999996026357,109.45833333333333
2016-09-08,0.7612500016887983,,,,,76.625,,711.4375,0.0,61.75,2.823529425789328,0.24254166664710888,27.43249996503194,5.679166654745738,155.58333333333334
2016-09-09,0.7808333287636439,,,,,100.25,,710.1749979654948,0.0,58.125,2.9904761882055375,0.25816666858736426,27.162916739781696,5.887499968210856,128.83333333333334
2016-09-10,0.7008333305517832,,,,,70.25,,712.4458363850912,0.0,60.791666666666664,3.3399999856948854,0.253208333432364,27.357083241144817,6.600000028808911,113.29166666666667
2016-09-11,0.6083333392937978,,,,,29.583333333333332,,713.9166615804037,0.0,62.333333333333336,2.714999997615814,0.19224999835326648,27.15375010172526,6.437500009934108,121.66666666666667
2016-09-12,0.7899999966224035,,,,,33.875,,710.7333323160807,0.0,59.916666666666664,2.9318181818181817,0.25599999386273947,28.045833428700764,5.883333340287209,125.95833333333333
2016-09-13,0.7775000035762787,,,,,42.583333333333336,,710.7624994913737,0.0,71.08333333333333,2.715789468664872,0.2100000005060186,26.455833435058594,6.333333363135655,126.91666666666667
2016-09-14,0.8695833360155424,,,,,53.125,,712.279167175293,0.0,69.125,2.9166666766007743,0.16929166455520317,26.520000060399372,4.866666664679845,149.25
2016-09-15,0.9129166752099991,,,,,44.083333333333336,,711.7250061035156,0.0,72.70833333333333,2.8476190453483943,0.18541666807141155,26.483333269755047,4.950000027815501,155.41666666666666
2016-09-16,0.7899999941388766,,,,,30.818181818181817,,710.4708353678385,0.0,66.875,2.6736842205649927,0.23370833520311862,27.46750013033549,5.18333334227403,140.79166666666666
2016-09-17,0.8195833265781403,,,,,37.208333333333336,,710.904172261556,0.0,61.541666666666664,2.8210526391079553,0.2382083329721354,28.33999999364217,6.149999976158142,123.0
2016-09-18,0.7666666656732559,,,,,36.333333333333336,,711.2041676839193,0.0,60.125,2.736842105263158,0.2165000004849086,28.941249926884968,5.1374999930461245,134.41666666666666
2016-09-19,0.7758333335320154,,,,,40.208333333333336,,711.8666661580404,0.0,59.916666666666664,2.8049999833106996,0.24083333025919273,29.266250054041546,7.583333392937978,138.45833333333334
2016-09-20,0.7866666739185652,,,,,30.25,,712.5958353678385,0.0,58.833333333333336,3.3615384652064395,0.23779166588792577,28.445833285649616,7.129166712363561,112.0
2016-09-21,0.8633333295583725,,,,,36.625,,711.7833302815756,0.0,54.125,2.9374999900658927,0.244999999490877,28.174166917800903,6.825000057617824,118.79166666666667
2016-09-22,0.8433333362142245,,,,,43.833333333333336,,710.7666676839193,0.0,56.833333333333336,3.625,0.23324999934993684,27.354583342870075,6.57500001291434,133.83333333333334
2016-09-23,0.8991666659712791,,,,,49.208333333333336,,709.9625040690104,0.0,60.25,2.90625,0.2054999990699192,27.065833409627277,6.641666611035665,118.0
2016-09-24,0.9029166673620542,,,,,55.958333333333336,,709.9374949137369,0.0,65.83333333333333,3.8190476213182722,0.13254166580736637,26.81291667620341,4.787500003973643,110.83333333333333
2016-09-25,0.8637499883770943,,,,,46.458333333333336,,709.9083353678385,0.0,72.66666666666667,3.0333333015441895,0.15208333449360603,25.571666797002155,5.462499996026357,121.41666666666667
2016-09-26,1.063749998807907,,,,,16.291666666666668,,712.4000015258789,0.0,93.08333333333333,2.9449999928474426,0.039000000222586095,21.21916659673055,5.229166686534882,119.70833333333333
2016-09-27,1.1033333415786426,,,,,22.666666666666668,,713.5499979654948,0.0,91.875,2.8590909242630005,0.05679166689515114,18.913333257039387,4.333333308498065,111.0
2016-09-28,1.0974999964237213,,,,7.428571428571429,40.208333333333336,,713.895656419837,0.0,77.20833333333333,3.169999969005585,0.09129166599207868,21.779583136240642,2.7083333482344947,167.75
2016-09-29,1.1579166675607364,2.699999976158142,20.010000038146973,22.689999771118163,16.38095238095238,49.541666666666664,,715.3217348845109,0.0,76.16666666666667,3.4428571405864896,0.0812916667588676,23.267499923706055,3.158333346247673,202.95833333333334
2016-09-30,0.890833335618178,2.6749999821186066,14.162499984105429,16.8458331823349,36.458333333333336,37.041666666666664,,714.6416625976562,0.0,69.375,3.2444444364971585,0.1595416681181329,23.860833247502644,6.545833324392636,113.45833333333333
2016-10-01,0.8666666696468989,2.6526315714183606,11.568421062670255,14.236842306036698,37.583333333333336,41.708333333333336,,712.9875030517578,0.0,72.08333333333333,3.3772727251052856,0.11850000106884788,22.422499815622967,6.316666672627131,100.375
2016-10-02,0.9383333375056585,2.2166666835546494,10.537499964237213,12.783333400885263,30.333333333333332,39.166666666666664,,712.1791687011719,0.0,76.5,3.4222222434149847,0.0822500002104789,22.481249888737995,3.4791666666666665,137.125
2016-10-03,1.2166666612029076,8.954999947547913,15.66499991416931,24.650000047683715,39.541666666666664,74.0,,709.8916676839193,0.0,70.33333333333333,3.499999976158142,0.2092083355334277,24.25000007947286,4.500000034769376,170.875
2016-10-04,1.115416668355465,6.712499991059303,14.058333377043406,20.766666531562805,40.291666666666664,64.04166666666667,,707.5208358764648,0.0,57.25,3.300000023841858,0.21308333195823556,26.50874988238017,5.133333310484886,151.58333333333334
2016-10-05,1.0962499951322873,6.324999928474426,10.53333335618178,16.870833327372868,31.25,64.25,,708.6708374023438,0.0,68.16666666666667,3.5000000125483464,0.19591666659107432,26.75874972343445,5.158333286643028,168.16666666666666
2016-10-06,0.9720833376049995,5.012500007947286,7.766666670640309,12.77916661898295,22.25,39.875,,709.3695625636889,0.0,69.08333333333333,3.3458333214124045,0.21629166432345906,26.271249850591023,5.520833318432172,142.91666666666666
2016-10-07,0.9183333292603493,5.008333335320155,5.541666641831398,10.545833230018616,19.416666666666668,39.666666666666664,,711.3304337211277,0.0,74.95833333333333,3.365000009536743,0.17937500136516368,25.34208337465922,7.445833404858907,75.125
2016-10-08,1.0016666675607364,3.4375000248352685,8.062500012417635,11.537499864896139,24.541666666666668,29.375,,715.1499964396158,0.0,80.83333333333333,3.331578957407098,0.09912500049298008,21.920416673024494,5.270833313465118,77.375
2016-10-09,0.9041666761040688,2.2000000056098488,5.505882431479061,7.741176535101498,32.708333333333336,38.125,,715.7000020345052,0.0,69.25,3.4133333524068195,0.1776666663160237,23.201250076293945,5.7833333512147265,94.45833333333333
2016-10-10,0.921666661898295,3.444444411330753,6.8944444126553,10.36111111111111,34.666666666666664,32.291666666666664,,714.8125076293945,0.0,67.95833333333333,3.2649999856948853,0.20508333367373174,23.335416793823242,5.9124999940395355,95.75
2016-10-11,1.0804166694482167,5.347619051025028,10.333333265213739,15.719047500973655,38.541666666666664,54.375,,713.9124959309896,0.0,67.125,3.4700000286102295,0.22062499859991172,23.889166514078777,4.433333307504654,124.375
2016-10-12,1.0458333318432171,4.270833343267441,10.304166714350382,14.612500031789144,34.708333333333336,46.333333333333336,,712.8083318074545,0.0,58.291666666666664,,0.22708333225455135,25.34625021616618,4.80416664481163,150.16666666666666
2016-10-13,1.0316666662693024,5.808333357175191,7.304166719317436,13.129166662693024,22.333333333333332,45.608695652173914,,712.6521792204484,0.0,69.41666666666667,,0.20291666738921776,25.116086793982465,6.75416665772597,156.08333333333334
2016-10-14,0.9920833284656206,4.4666666487852735,7.141666705409686,11.654166599114737,22.875,37.708333333333336,,712.7541681925455,0.0,69.54166666666667,,0.19312499758477011,24.917916615804035,6.366666664679845,93.75
2016-10-15,0.9754166627923647,3.8041666696468988,7.4708333512147265,11.287500043710073,27.166666666666668,44.416666666666664,,712.0291697184244,0.0,67.125,,0.16841666489684334,24.965833346048992,5.3208333949248,101.33333333333333
2016-10-16,0.997083326180776,3.4874999821186066,6.724999964237213,10.1749999721845,30.82608695652174,39.291666666666664,,710.9458338419596,0.0,68.41666666666667,,0.21045833022799343,24.949583450953167,5.074999978144963,152.45833333333334
2016-10-17,1.1220833361148834,6.087499976158142,9.8708333025376,15.987499992052713,23.333333333333332,57.208333333333336,,709.1833267211914,0.0,64.125,,0.20820833434117958,25.319166660308838,4.6666666467984514,153.08333333333334
2016-10-18,1.1866666649778683,8.900000157563582,13.230434832365617,22.13478248015694,12.0,71.08333333333333,,708.8000005086263,0.0,58.875,,0.21670833004948994,25.53416657447815,4.587500020861626,143.625
2016-10-19,1.169166664282481,8.412499989072481,11.93749996026357,20.166666587193806,,66.625,,709.9958368937174,0.0,63.166666666666664,,0.19737500026045987,25.051666736602783,4.3374999811251955,157.66666666666666
