,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2,SUROESTE2
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2018-01-21,2.2612499992052713,11.40833326180776,10.841666638851166,22.091666618982952,17.375,67.125,,711.7083358764648,0.0,52.416666666666664,8.134782666745393,0.16187500066977614,18.21791660785675,2.885000026226044,160.875
2018-01-22,2.0716666678587594,11.241666674613953,11.500000158945719,22.59166653951009,12.416666666666666,63.25,,713.375,0.0,37.125,7.445833345254262,0.09291666687931865,16.15375014146169,4.804166689515114,131.25
2018-01-23,1.9412499964237213,11.9000000520186,11.145454580133611,22.913636207580566,18.833333333333332,53.5,,714.7291641235352,0.0,35.625,5.65652174535005,0.11687499831896275,12.383333285649618,5.620833337306976,88.33333333333333
2018-01-24,1.9312500109275181,10.81249996026357,11.020833293596903,21.69166664282481,21.291666666666668,45.791666666666664,,716.0541687011719,0.0,46.916666666666664,5.874999980131785,0.1362083313676218,12.276666601498922,5.716666668653488,80.375
2018-01-25,2.0808333357175193,12.162499984105429,14.125,26.116666714350384,11.695652173913043,45.125,,715.6124954223633,0.0,67.91666666666667,5.7125000059604645,0.10945833520963788,10.240000049273172,5.183333337306976,87.75
2018-01-26,2.4987500111262,16.75416664282481,12.600000043710073,29.18750007947286,4.782608695652174,85.95833333333333,,714.033332824707,0.0,75.08333333333333,6.1954545324498955,0.08554166555404663,13.337500015894571,1.9695652179096057,152.91666666666666
2018-01-27,2.3917391092880913,13.656521631323773,10.182608728823455,23.67391304347826,5.809523809523809,82.04347826086956,,713.9043472953465,0.0,72.95652173913044,5.539130438929019,0.08982608742688013,15.602608597796896,3.261904761904762,169.17391304347825
2018-01-28,2.1137499809265137,11.212499856948853,9.170833388964335,20.21666677792867,8.833333333333334,29.916666666666668,,715.2125015258789,0.00041666665735344094,81.875,5.126086919204049,0.04650000021016846,14.2237499554952,5.029166628917058,95.75
2018-01-29,2.0566666523615518,10.170833349227905,8.554166615009308,18.40869542826777,19.166666666666668,37.208333333333336,,716.7374954223633,0.0,59.791666666666664,3.9136363484642724,0.11608333254601651,15.31249992052714,5.029166599114736,115.91666666666667
2018-01-30,2.0099999800972315,11.68636365370317,10.481818177483298,22.02272722937844,22.043478260869566,45.56521739130435,,716.1043515412704,0.0,35.91304347826087,5.700000011920929,0.12852173897883165,13.996956452079441,5.191304341606472,115.30434782608695
2018-01-31,2.3125,13.549999992052713,12.883333365122477,26.249999682108562,12.333333333333334,66.08333333333333,,713.5833282470703,0.0,44.75,6.11304347411446,0.13804166452609934,14.474166552225748,2.6583333164453506,146.875
2018-02-01,2.38739129771357,14.156521631323773,13.208695784859035,27.204347776330035,17.608695652173914,90.30434782608695,,712.8173907736074,0.0,34.21739130434783,,0.1333913032076848,21.16608669446862,3.0391304363375125,140.04347826086956
2018-02-02,2.077916686733564,10.229166706403097,12.658333361148834,22.724999984105427,22.333333333333332,59.833333333333336,,715.3916702270508,0.0,41.791666666666664,,0.08750000032887328,15.427499930063883,6.962500015894572,87.79166666666667
2018-02-03,2.4970833460489907,14.37499996026357,15.641666531562805,29.84999990463257,11.666666666666666,90.58333333333333,,713.4916636149088,0.0,52.416666666666664,,0.0873750001580144,14.961666742960611,2.5791666731238365,157.54166666666666
2018-02-04,2.262499988079071,12.87500007947286,11.837500015894571,24.53749982515971,9.478260869565217,47.833333333333336,,712.4500071207682,0.0,37.208333333333336,,0.06249999957314382,22.613749901453655,3.2416666696468988,214.75
2018-02-05,2.2499999900658927,11.641666650772095,10.058333257834116,21.53749990463257,7.130434782608695,61.625,,713.154157002767,0.0,66.33333333333333,,0.07637500041164458,17.629999955495197,4.087499996026357,129.08333333333334
2018-02-06,2.6658333440621695,16.395833293596905,11.970833420753479,28.179166674613953,6.409090909090909,106.625,,712.4916661580404,0.0,71.91666666666667,,0.09091666732759525,18.8137499888738,2.0791666532556214,163.91666666666666
2018-02-07,2.481739147849705,17.3739128942075,13.00869549875674,30.182608811751656,3.5217391304347827,70.47826086956522,,714.2826033882473,0.0034782607918200288,74.26086956521739,,0.04978260952655388,15.731304500413978,4.591304294441057,157.0
2018-02-08,2.3991666634877524,14.17500009139379,11.57916663090388,25.58750009536743,4.708333333333333,64.3913043478261,,714.8166631062826,0.00041666665735344094,68.75,,0.05437499958012874,9.966666658719381,4.104166686534882,81.70833333333333
2018-02-09,2.6954166889190674,24.554166475931805,18.75,43.07083344459534,3.6842105263157894,109.20833333333333,,711.0500081380209,0.0,66.41666666666667,,0.07445833279052749,11.62708326180776,2.6230769203259396,126.95833333333333
2018-02-10,2.527500013510386,17.878260944200598,10.965217465939729,28.643478393554688,13.565217391304348,87.83333333333333,,711.1733317057292,0.0,48.458333333333336,,0.16829166604050746,20.524166584014893,2.1000000048767435,191.08333333333334
2018-02-11,2.184285725866045,10.741666634877523,10.341666658719381,20.916666587193806,13.083333333333334,54.291666666666664,,712.283332824707,0.0,51.25,,0.17754166796415424,17.71708337465922,5.674999970197677,191.95833333333334
2018-02-12,,12.054166714350382,9.983333388964335,21.891666968663532,5.739130434782608,48.6,,715.2750040690104,0.00041666665735344094,86.25,,0.03216666684602387,7.339166700839996,5.262500027815501,76.66666666666667
2018-02-13,,23.354166666666668,18.579166611035664,41.700000047683716,3.5,81.45833333333333,,715.5692279522235,0.00041666665735344094,79.58333333333333,,0.06837499962421134,8.927916705608368,2.699999988079071,99.79166666666667
2018-02-14,,33.5041663646698,23.90416653951009,57.12083355585734,4.458333333333333,115.04166666666667,,714.1571306501116,0.0,76.33333333333333,,0.09041666553821415,12.059166630109152,2.3058823807274593,124.41666666666667
2018-02-15,,46.75416692097982,32.79999991257986,79.17083311080933,11.380952380952381,113.91666666666667,,713.4833323160807,0.0,70.95833333333333,,0.1621666654633979,19.152916709582012,3.4000000096857548,170.25
2018-02-16,,60.96666598320007,32.479166666666664,93.01666609446208,12.375,80.45833333333333,,713.0208282470703,0.0,59.791666666666664,,0.18341666968384138,21.9433331489563,5.253333361943563,140.54166666666666
2018-02-17,,67.79166642824809,33.225000063578285,100.5499997138977,9.625,72.91666666666667,,712.3291625976562,0.0,64.70833333333333,,0.17254166786248484,22.03375005722046,4.445833347737789,115.29166666666667
2018-02-18,,49.12083331743876,21.104166984558105,69.85416682561238,12.583333333333334,45.91304347826087,,711.2083358764648,0.0,64.58333333333333,,0.12791666733877113,21.08500027656555,4.112499977151553,89.25
2018-02-19,,50.09565253879713,21.265217324961785,70.9913041487984,9.782608695652174,58.77272727272727,,708.2826060419497,0.0,61.65217391304348,,0.12213043244960516,20.605217477549676,3.544444467872381,97.47826086956522
2018-02-20,,53.700000286102295,23.300000111262005,76.61666695276897,5.333333333333333,84.875,,707.9124984741211,0.00041666665735344094,66.04166666666667,,0.08304166673527409,19.55916666984558,2.8153846114873886,125.70833333333333
2018-02-21,,52.97916690508524,23.037500103314716,75.63333304723103,12.818181818181818,77.1,,710.0208282470703,0.0,58.791666666666664,,0.14266666653080998,19.805833379427593,5.06000003516674,124.91666666666667
2018-02-22,,26.99999984105428,15.058333357175192,41.78749990463257,3.0714285714285716,72.4090909090909,,713.6041692097982,0.010416666666666666,81.29166666666667,,0.04237499992207935,12.78416665395101,4.233333294590314,89.875
2018-02-23,,35.46666661898295,17.541666587193806,52.68750031789144,7.0,93.95833333333333,,711.5750020345052,0.0033333332588275275,79.45833333333333,,0.12949999770595846,15.947916865348816,2.556521744183872,111.66666666666667
2018-02-24,,50.71250001589457,22.18750015894572,72.52916669845581,13.833333333333334,95.8,,708.9041646321615,0.0,66.5,,0.13845833499605456,20.769999901453655,2.761111066573196,137.625
2018-02-25,,51.33749953905741,16.670833349227905,67.60000006357829,10.909090909090908,55.375,,709.1458358764648,0.0,68.45833333333333,,0.1502500002582868,20.25166662534078,3.830434770687767,91.70833333333333
2018-02-26,,26.620833079020183,15.674999912579855,42.045833349227905,8.583333333333334,39.041666666666664,,710.1291681925455,0.009166666694606343,79.625,,0.02062500004346172,16.68708336353302,4.424999972184499,89.25
2018-02-27,,43.78750014305115,16.212500015894573,59.66249974568685,9.391304347826088,54.526315789473685,,709.8208338419596,0.0,74.75,,0.16270833493520817,18.78208335240682,3.166666622273624,90.375
2018-02-28,,65.92608625992484,20.095652207084324,85.59999946925952,10.272727272727273,99.2,,708.5739162279212,0.0,62.869565217391305,,0.14526086963672677,22.435217484183934,2.6045454544099895,124.34782608695652
2018-03-01,,20.772727489471436,13.481818329204213,34.00909103046764,21.363636363636363,91.54545454545455,,711.5090942382812,0.0,33.09090909090909,,0.2028636343099854,21.035454576665703,6.000000043348833,105.0
2018-03-02,,10.730434915293818,7.773913093235182,18.32608695652174,31.434782608695652,53.21739130434783,,714.4652099609375,0.0,36.21739130434783,,0.22121738885407863,18.807826083639394,5.7130434616752295,84.04347826086956
2018-03-03,,10.917391196541164,7.6173913375191065,18.32608687359354,25.166666666666668,54.166666666666664,,713.5041656494141,0.0,62.625,,0.17404166733225188,20.15666663646698,4.32083335518837,80.20833333333333
2018-03-04,,10.908695677052373,8.569565171780793,19.291304339533266,25.91304347826087,75.125,,712.3583399454752,0.0,65.29166666666667,,0.1853749999233211,22.050833384195965,3.8000000094374022,101.91666666666667
2018-03-05,,12.40833330154419,8.925000051657358,21.133333404858906,26.041666666666668,76.04166666666667,,711.5666707356771,0.0,59.958333333333336,,0.2079583314868311,23.959583202997845,4.252173900604248,113.75
2018-03-06,,11.549999992052713,9.229166676600775,20.570833166440327,19.708333333333332,61.5,,712.8583323160807,0.0,48.791666666666664,,0.15970833490913114,19.928333322207134,6.833333313465118,84.79166666666667
2018-03-07,,10.186363610354336,6.690909125588157,16.704545324498955,36.09090909090909,49.22727272727273,,714.6772738370029,0.0,35.5,,0.23545454510233618,16.80727265097878,7.699999982660467,75.0
2018-03-08,,10.749999956651168,7.763636393980547,18.318181731484152,28.708333333333332,43.333333333333336,,713.9499969482422,0.0,57.0,,0.1856249999254942,14.457083264986673,5.670833329359691,78.625
2018-03-09,,11.983333349227905,9.741666734218597,21.545833349227905,24.291666666666668,61.916666666666664,,711.908332824707,0.0,63.125,,0.1641249997774139,18.316250046094257,3.345833341280619,99.375
2018-03-10,,12.362500031789144,10.916666626930237,23.09166653951009,38.083333333333336,82.04166666666667,,710.9875005086263,0.0,53.333333333333336,,0.2214166656291733,23.604583303133648,3.4416666701436043,129.20833333333334
2018-03-11,,10.18750003973643,6.9375,16.954166611035664,34.666666666666664,77.625,,711.9625015258789,0.0,38.25,,0.21124999683039883,25.03083332379659,4.625000024835269,158.29166666666666
2018-03-12,,10.68333331743876,7.358333388964335,17.858333388964336,29.625,41.666666666666664,,714.9041620890299,0.0,36.208333333333336,,0.15420833272704235,15.43541661898295,6.962500015894572,75.20833333333333
2018-03-13,,11.230434749437416,8.195652173913043,19.269565250562586,31.416666666666668,45.416666666666664,,714.3333333333334,0.0,38.958333333333336,,0.2186666646351417,15.400416612625122,5.42916667709748,78.5
2018-03-14,,11.222727298736572,8.44999996098605,19.472727168690074,26.25,30.666666666666668,,714.5708389282227,0.0,74.16666666666667,,0.045708334034619234,13.779166579246521,5.85000001390775,66.91666666666667
2018-03-15,,13.063636389645664,10.995454647324301,23.868181792172518,15.217391304347826,57.130434782608695,,712.3173934273098,0.0,70.21739130434783,,0.1923043495449035,17.30260869731074,3.3388888802793293,96.43478260869566
2018-03-16,,12.208333253860474,8.899999996026358,20.924999833106995,23.916666666666668,55.75,,711.6041692097982,0.0,40.708333333333336,,0.22983333189040422,24.602083206176758,3.390909094702114,187.66666666666666
2018-03-17,,11.25,7.633333345254262,18.71666665871938,26.5,50.0,,711.4916661580404,0.0,37.375,,0.2441666676507642,26.451666673024494,3.4708333437641463,172.5
2018-03-18,,10.422727194699375,7.540909073569558,17.790909203616057,24.791666666666668,59.21739130434783,,710.7500025431315,0.0,23.291666666666668,,0.23604166499959925,28.106250127156574,4.595833363632361,220.875
2018-03-19,,10.159090909090908,6.318181774832985,16.318181731484152,32.875,57.833333333333336,,710.6708374023438,0.0,17.875,,0.25045833612481755,26.653749863306682,5.00833335518837,170.33333333333334
2018-03-20,,11.515789533916273,8.410526250538073,19.75789451599121,29.75,66.58333333333333,,712.5416717529297,0.0,34.416666666666664,,0.2371249970359107,21.241666555404663,5.679166704416275,103.875
2018-03-21,,11.070833285649618,8.904166678587595,19.775000055631,24.52173913043478,56.416666666666664,,713.2875010172526,0.0,61.166666666666664,,0.12924999743700027,18.787083466847736,6.366666674613953,74.08333333333333
2018-03-22,,11.891304306361986,8.530434753583824,20.282608778580375,21.958333333333332,45.291666666666664,,714.2791646321615,0.0,67.875,,0.09520833333954215,19.16000000635783,4.437499980131785,102.0
2018-03-23,,11.725000023841858,8.629166722297668,20.200000047683716,19.083333333333332,54.708333333333336,,713.0625076293945,0.0,63.5,,0.2248750019352883,22.175833384195965,4.491666691998641,104.66666666666667
2018-03-24,,12.530434898708178,10.16521744106127,22.539130376732867,27.916666666666668,72.58333333333333,,711.6875,0.0,61.041666666666664,,0.15570833456392089,24.168749888737995,4.108333354194959,105.16666666666667
2018-03-25,,10.331818147139115,6.518181757493452,16.686363610354338,42.375,55.25,,711.0875015258789,0.0,51.208333333333336,,0.19245833623669265,26.547500212987263,4.204166665673256,122.625
2018-03-26,,11.462500055631002,9.51666671037674,20.800000031789143,23.375,73.29166666666667,,710.8249994913737,0.0,59.625,,0.20195833375813285,25.112916628519695,5.049999992052714,92.375
2018-03-27,,11.47999997138977,7.969999980926514,19.26500000953674,29.043478260869566,69.52173913043478,,711.0173923658288,0.0,58.91304347826087,,0.20621739027758493,24.848260962444805,5.134782609732254,91.47826086956522
2018-03-28,,11.782608778580375,8.330434799194336,19.904347709987473,17.652173913043477,66.78260869565217,,710.5608679729959,0.0,67.3913043478261,,0.1261304359295932,24.13130445065706,5.2956521614738135,83.91304347826087
2018-03-29,,10.652173954507578,6.552173925482708,17.02173913043478,34.541666666666664,51.52173913043478,,712.1791687011719,0.0,33.583333333333336,,0.24654166803035574,24.743333339691162,4.520833268761635,127.83333333333333
2018-03-30,,10.33333328792027,7.433333306085496,17.69500002861023,35.333333333333336,47.833333333333336,,713.9125035603842,0.0,27.958333333333332,,0.24533333642951524,22.833750009536743,5.8041666050752,100.41666666666667
2018-03-31,,10.375,7.2749999284744264,17.475000047683714,36.875,39.458333333333336,,713.4999974568685,0.0,44.375,,0.257625002375183,21.77499993642171,4.429166669646899,90.125
2018-04-01,,10.556521788887355,7.660869598388672,18.030434774315875,33.65217391304348,48.34782608695652,,711.6304294752038,0.0,45.91304347826087,,0.26473913029970036,24.33304338869841,4.580952459857578,102.0
2018-04-02,,12.008333365122477,8.579166650772095,20.383333524068195,24.541666666666668,66.29166666666667,,710.2750015258789,0.0,54.458333333333336,,0.24550000271604708,25.355416854222614,5.145833343267441,89.29166666666667
2018-04-03,,13.041666825612387,9.895833373069763,22.758333603541057,24.125,85.83333333333333,,710.5708338419596,0.0,51.791666666666664,,0.18149999789117524,25.78083348274231,4.325000040233135,105.79166666666667
2018-04-04,,10.900000015894571,10.22083330154419,20.954166650772095,17.708333333333332,49.458333333333336,,713.6125005086263,0.0008333333147068819,61.208333333333336,,0.09283333353232592,18.701250155766804,6.533333318928878,119.79166666666667
2018-04-05,,12.404166658719381,11.004166722297668,23.258332928021748,22.416666666666668,84.5,,712.9041620890299,0.0,65.79166666666667,,0.22020833101123571,18.463333249092102,3.983333366612593,88.20833333333333
2018-04-06,,12.629166722297668,10.804166654745737,23.262499888737995,36.708333333333336,82.91666666666667,,710.7625045776367,0.0,51.875,,0.25162499917981523,24.569583257039387,3.254166675110658,134.375
2018-04-07,,11.120833357175192,8.633333345254263,19.562499801317852,25.416666666666668,72.625,,710.8875020345052,0.0,43.625,,0.24887499997081855,24.040833314259846,5.645833320915699,132.04166666666666
2018-04-08,,10.774999896685282,7.5583333770434065,18.145833134651184,24.625,48.25,,711.3625055948893,0.0,56.208333333333336,,0.24824999884003773,19.556666533152264,5.049999994536241,78.70833333333333
2018-04-09,,13.729166587193808,9.800000051657358,23.312499801317852,20.833333333333332,66.20833333333333,,711.3666737874349,0.0,57.625,,0.22920833066261062,22.412916739781696,5.168181839314374,98.08333333333333
2018-04-10,,11.458333293596903,9.612499992052713,20.87499996026357,12.541666666666666,38.583333333333336,,714.8625005086263,0.008750000114863118,81.33333333333333,,0.05954166719069084,16.7524999777476,7.06250003973643,93.08333333333333
2018-04-11,,11.450000007947287,7.67083336909612,18.920833230018616,17.0,37.291666666666664,,714.1791636149088,0.0,74.83333333333333,,0.07708333252230659,17.25708321730296,4.24999996026357,100.25
2018-04-12,,14.545833349227905,9.050000031789144,23.387500047683716,23.833333333333332,65.25,,711.4541702270508,0.0,56.375,,0.21833333318742612,23.581666747728985,3.833333358168602,126.125
2018-04-13,,11.900000055631002,10.2666667898496,21.96666653951009,21.875,89.70833333333333,,709.6750030517578,0.0,23.541666666666668,,0.27479166731548804,29.93791651725769,5.399999998509884,236.29166666666666
2018-04-14,,10.524999896685282,7.195833345254262,17.541666666666668,36.958333333333336,153.57894736842104,,712.441660563151,0.0,10.666666666666666,,0.265250000404194,22.41083327929179,5.908333346247673,105.91666666666667
2018-04-15,,9.962499936421713,5.345833361148834,15.129166642824808,41.458333333333336,,,714.2541758219401,0.0,17.25,,0.2870833328148971,20.982083002726238,4.26818183335391,115.45833333333333
2018-04-16,,12.541666666666666,9.587499996026358,21.945833404858906,33.958333333333336,94.54545454545455,,713.7041600545248,0.0,29.166666666666668,,0.27308333409018815,21.78166663646698,4.783333321412404,101.0
2018-04-17,,13.004761968340192,11.700000104450044,24.528571401323592,36.125,92.33333333333333,,711.8875020345052,0.0,45.75,,0.26120833222133416,23.953749934832256,4.908333373566468,103.16666666666667
2018-04-18,,17.780952408200218,9.919047650836763,27.476190430777415,23.59090909090909,90.0,,711.8954661976207,0.0,56.18181818181818,,0.199227272617546,24.793181852860883,5.009523823147728,96.27272727272727
2018-04-19,,11.08695648027503,8.630434844804848,19.534782616988473,20.458333333333332,32.375,,714.0250015258789,0.02374999977958699,84.375,,0.03587500016631869,19.797916889190674,6.491666714350383,65.33333333333333
2018-04-20,,11.669565200805664,7.5956522692804755,19.07391299372134,19.304347826086957,31.434782608695652,,712.94347879161,0.0017391303959100144,75.69565217391305,,0.07773913070559502,20.246086949887484,6.769565209098484,64.65217391304348
2018-04-21,,11.559090917760676,7.109090956774625,18.47727290066806,23.869565217391305,60.69565217391305,,711.7565228006114,0.0,67.30434782608695,,0.21308695917706127,22.372608765311863,4.608695683271988,80.34782608695652
2018-04-22,,10.440000057220459,6.38500007390976,16.65,27.625,47.583333333333336,,712.845832824707,0.0,58.416666666666664,,0.1932916653652986,23.603749990463257,4.629166682561238,92.58333333333333
2018-04-23,,11.699999968210856,7.745833307504654,19.262499968210857,18.041666666666668,31.083333333333332,,713.1083348592123,0.0016666666294137638,79.20833333333333,,0.05854166647865592,19.72333327929179,5.000000019868215,80.33333333333333
2018-04-24,,12.320833404858908,6.983333329359691,19.12916672229767,16.291666666666668,34.25,,712.8833363850912,0.0,74.625,,0.1443333326218029,21.93833311398824,4.3916666731238365,77.58333333333333
2018-04-25,,12.362499992052713,7.32083335518837,19.50416664282481,14.833333333333334,42.791666666666664,,712.6291631062826,0.0,71.25,,0.15391666729313633,22.55666669209798,4.9666666984558105,80.66666666666667
2018-04-26,,13.008333404858908,8.408333321412405,21.237500190734863,16.833333333333332,54.625,,712.7375030517578,0.0,68.875,,0.20341666359066343,19.204999963442486,4.849999964237213,75.25
2018-04-27,,11.520833253860474,8.108333309491476,19.462499856948853,20.416666666666668,39.083333333333336,,712.9291636149088,0.0012499999720603228,69.20833333333333,,0.16741666677989997,20.63541642824809,5.279166668653488,86.875
2018-04-28,,10.569565192512844,7.952173917189889,18.373913184456203,29.083333333333332,27.956521739130434,,713.091667175293,0.021249999835466344,77.04166666666667,,0.08283333292153354,17.972916682561237,6.066666702429454,75.70833333333333
2018-04-29,,10.663636380975897,7.145454493435946,17.640909151597455,23.5,28.5,,713.0833282470703,0.0,78.91666666666667,,0.06320833298377693,17.675416707992554,4.466666653752327,82.29166666666667
2018-04-30,,12.90416669845581,7.72500001390775,20.449999928474426,16.208333333333332,45.45454545454545,,712.2708384195963,0.0,75.20833333333333,,0.1872499999590218,21.2524999777476,3.4166667188207307,95.33333333333333
2018-05-01,,10.895652149034584,5.873913122260052,16.617391337519106,24.608695652173914,37.21739130434783,,711.4565243928329,0.0,63.91304347826087,,0.29017391274480714,25.30304344840672,4.884210461064389,131.69565217391303
2018-05-02,,12.054166674613953,6.912499964237213,18.787500023841858,24.625,60.791666666666664,,711.7291615804037,0.0,65.16666666666667,,0.2006249975723525,26.920416673024494,4.295833329359691,78.125
2018-05-03,,12.099999984105429,9.212499936421713,21.141666809717815,23.375,80.41666666666667,,711.9208348592123,0.0,61.791666666666664,,0.12816667005730173,27.163749933242798,3.166666679084301,103.08333333333333
2018-05-04,,12.475000023841858,8.470833400885263,20.766666650772095,12.083333333333334,62.833333333333336,,712.595827738444,0.0008333333147068819,72.625,,0.09954166563693434,23.759166717529297,4.837500030795733,96.45833333333333
2018-05-05,,11.704166650772095,7.287499984105428,18.816666841506958,13.041666666666666,26.916666666666668,,714.0166651407877,0.00916666661699613,86.16666666666667,,0.054416667049129806,19.09416675567627,3.449999993046125,103.79166666666667
2018-05-06,,11.229166666666666,6.025000015894572,17.095833381017048,24.625,37.958333333333336,,714.0374984741211,0.0,64.45833333333333,,0.2627499952553383,23.592499891916912,3.895833358168602,112.70833333333333
2018-05-07,,12.362499912579855,7.904166668653488,20.074999968210857,25.0,55.791666666666664,,714.0249964396158,0.0,61.166666666666664,,0.18399999973674616,23.308750073115032,3.637500007947286,91.04166666666667
2018-05-08,,11.49583343664805,7.295833398898442,18.61666663487752,36.625,47.625,,713.154167175293,0.0,48.666666666666664,4.271428533962795,0.2891666715343793,23.961250066757202,4.26000000834465,113.20833333333333
2018-05-09,,12.300000071525574,7.979166626930237,20.104166587193806,23.291666666666668,61.791666666666664,,712.4333318074545,0.0,61.375,3.837500015894572,0.2757916658495863,23.158333381017048,5.36086956055268,80.54166666666667
2018-05-10,,11.40416661898295,7.441666642824809,18.675000031789143,22.208333333333332,51.625,,712.3500010172526,0.0,62.291666666666664,4.416666676600774,0.1950000003707828,23.552083492279053,5.54583336909612,79.79166666666667
2018-05-11,,11.71666661898295,7.9124999443689985,19.45833345254262,23.916666666666668,63.5,,711.8791631062826,0.0,62.75,4.9000000059604645,0.23975000119147202,23.812083164850872,4.141666663189729,82.125
2018-05-12,,11.179166674613953,7.579166730244954,18.575000127156574,29.041666666666668,64.79166666666667,,711.7583338419596,0.0,64.41666666666667,4.433333347241084,0.25562500215892214,24.741249879201252,4.162499979138374,89.16666666666667
2018-05-13,,10.72083330154419,5.9208332896232605,16.454166690508526,22.875,47.333333333333336,,712.0166702270508,0.0,65.20833333333333,4.034782596256422,0.2314583340921672,26.133750120798748,4.883333335320155,73.41666666666667
2018-05-14,,11.90416661898295,6.479166686534882,18.204166849454243,16.291666666666668,43.083333333333336,,711.8833312988281,0.00041666665735344094,68.66666666666667,3.59473685214394,0.1922499965633809,25.69416658083598,5.195833303034306,76.29166666666667
2018-05-15,,11.65416673819224,6.954166611035665,18.412500103314716,24.541666666666668,47.25,,711.8833389282227,0.0,62.833333333333336,3.9136363593014805,0.25954166520386934,26.31666660308838,4.804166696965694,80.08333333333333
2018-05-16,,11.979166626930237,7.070833384990692,18.87083339691162,24.625,51.95652173913044,,711.9083353678385,0.0,58.833333333333336,3.983333299557368,0.2670833342708647,27.50500003496806,4.545833329359691,76.625
2018-05-17,,12.59583338101705,7.816666682561238,20.241666555404663,23.375,64.83333333333333,,711.3875020345052,0.0,54.458333333333336,4.273913020673006,0.283624997207274,28.015832980473835,5.270833360652129,83.20833333333333
2018-05-18,,12.199999928474426,8.04583336909612,20.066666682561237,25.25,62.0,,710.3874969482422,0.0,55.958333333333336,4.5347825858903965,0.2717500011397836,26.824583212534588,5.725000110765298,78.0
2018-05-19,,10.766666650772095,6.612500011920929,17.208333412806194,25.916666666666668,56.541666666666664,,710.4750086466471,0.0,57.958333333333336,5.17916664481163,0.2710000021907035,25.44458333651225,5.954166690508525,79.875
2018-05-20,,10.579166690508524,5.1541666487852735,15.541666587193808,21.541666666666668,42.0,,711.495839436849,0.0029166666014740863,70.20833333333333,3.638095219930013,0.11345833260565996,24.699166695276897,5.287499984105428,72.45833333333333
2018-05-21,,11.337500015894571,7.337500015894572,18.49583339691162,28.75,35.875,,712.0375061035156,0.0,65.20833333333333,3.839130432709404,0.17199999761457244,24.12416672706604,5.462499996026357,88.83333333333333
2018-05-22,,11.400000015894571,5.53333334128062,16.75,19.25,30.375,,711.7958399454752,0.00041666665735344094,70.95833333333333,3.378571459225246,0.20262499764794484,24.674166679382324,5.649999991059303,64.70833333333333
2018-05-23,,12.266666730244955,5.966666678587596,18.041666626930237,12.08695652173913,34.125,,712.2416661580404,0.00041666665735344094,76.29166666666667,3.4904761882055375,0.10475000009561579,23.53708330790202,5.883333345254262,65.875
2018-05-24,,11.462499976158142,5.579166730244954,16.89583345254262,17.0,43.083333333333336,,712.7666676839193,0.0008333333147068819,67.33333333333333,3.563157897246511,0.22008333405635008,25.703333457310993,4.954166700442632,75.45833333333333
2018-05-25,,11.28333330154419,6.191666702429454,17.304166595141094,25.041666666666668,53.041666666666664,,712.2416636149088,0.0,59.208333333333336,3.6124999970197678,0.282666668058179,27.679166793823242,3.973913037258646,85.58333333333333
2018-05-26,,10.71666669845581,6.241666714350383,16.791666746139526,34.875,42.708333333333336,,711.3166681925455,0.0,47.25,4.173913053844286,0.2967916647806608,29.228749831517536,3.9708332965771356,113.20833333333333
2018-05-27,,10.412500063578287,6.0999999940395355,16.350000023841858,38.625,41.458333333333336,,710.8416620890299,0.0,35.75,5.612499972184499,0.2938749998769102,30.048333247502644,4.529166693488757,98.70833333333333
2018-05-28,,11.43333343664805,6.979166706403096,18.224999984105427,31.125,45.0,,710.7874959309896,0.0,44.958333333333336,4.778260832247526,0.28833333051685867,29.482083400090534,5.236363622275266,90.875
2018-05-29,,11.575000087420145,7.166666686534882,18.56666664282481,30.25,52.708333333333336,,710.341667175293,0.0,54.791666666666664,4.373913028965825,0.28124999850600335,28.52708355585734,5.0708333651224775,73.29166666666667
2018-05-30,,11.366666674613953,7.275000015894572,18.46666657924652,26.0,62.708333333333336,,710.3083318074545,0.0,62.625,3.9625000059604645,0.27283333618349087,28.083749930063885,5.30416668454806,78.41666666666667
2018-05-31,,11.28333330154419,6.508333265781403,17.641666809717815,24.791666666666668,67.54166666666667,,710.8166656494141,0.0,60.916666666666664,3.8086956583935283,0.2593333342326029,28.27333339055379,5.520833338300387,76.04166666666667
2018-06-01,,10.900000157563582,7.308695668759554,18.043478177941363,31.782608695652176,76.47826086956522,,711.3434713612432,0.0,55.17391304347826,3.991304345752882,0.2657826091365322,28.953478357066277,5.7652173742004065,
2018-06-02,,10.579166809717814,6.545833349227905,16.93750007947286,34.708333333333336,64.58333333333333,,711.6500015258789,0.0,52.125,4.083333323399226,0.28245833653879043,29.636666933695476,5.769565224647522,
2018-06-03,,10.436363610354336,5.536363590847362,15.809090874411844,26.125,45.333333333333336,,712.5,0.0,48.791666666666664,4.159090909090909,0.2865416654191601,29.599583228429157,5.070833337803681,
