,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE,SUROESTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2016-07-18,0.3908333294093609,,,,30.5,50.041666666666664,22.076923076923077,702.849993387858,0.0,56.958333333333336,6.2333332896232605,0.2594583316580004,28.239166657129925,13.362499952316284,98.0
2016-07-19,0.33541666343808174,,,,23.0,43.5,21.066666666666666,703.7749989827474,0.020416667064030964,64.5,4.499999989633975,0.2681250017970645,26.638333559036255,13.2000000278155,113.70833333333333
2016-07-20,0.29999999919285375,,,,26.416666666666668,31.791666666666668,20.923076923076923,704.2124989827474,0.0,63.416666666666664,3.821739113849142,0.28733333145889145,26.607916593551636,14.987499952316284,112.125
2016-07-21,0.367083334363997,,,,25.583333333333332,41.916666666666664,15.882352941176471,703.9708379109701,0.0,62.25,4.424999992052714,0.2571666647369663,26.41166663169861,12.033333371082941,105.33333333333333
2016-07-22,0.4466666678587596,,,,26.083333333333332,45.5,19.846153846153847,702.75,0.0,58.666666666666664,5.083333343267441,0.27337499901477713,27.2458332379659,11.199999978144964,103.04166666666667
2016-07-23,0.42041666619479656,,,,30.0,44.25,22.941176470588236,700.3166707356771,0.0,54.875,4.960869592169057,0.28179166621218127,29.045833349227905,10.23749989271164,108.45833333333333
2016-07-24,0.4154166628917058,,,,31.916666666666668,41.041666666666664,20.529411764705884,699.2583363850912,0.0,54.791666666666664,5.3208333651224775,0.28466666396707296,29.52541669209798,10.654166599114737,106.625
2016-07-25,0.43291666979591054,,,,28.958333333333332,55.208333333333336,20.952380952380953,699.5083363850912,0.0,58.125,5.975000023841858,0.26054166245739907,29.134999752044678,10.929166495800018,109.20833333333333
2016-07-26,0.4141666653255622,,,,27.666666666666668,61.708333333333336,19.904761904761905,699.3416646321615,0.0,60.375,6.5583333770434065,0.2337500037344095,28.05541666348775,10.666666716337204,118.29166666666667
2016-07-27,0.515416664381822,,,,17.25,60.125,24.88235294117647,700.3666712443033,0.004999999888241291,75.41666666666667,6.737500011920929,0.08283333233945693,24.520833333333332,8.420833418766657,117.58333333333333
2016-07-28,0.48750000074505806,,,,21.5,73.33333333333333,29.35,700.5458272298177,0.0008333333147068819,69.75,5.674999972184499,0.1362916690753385,25.615833441416424,6.833333338300387,145.79166666666666
2016-07-29,0.4729166639347871,,,,27.75,58.291666666666664,24.666666666666668,700.8750025431315,0.004166666728754838,68.125,4.983333349227905,0.16845833253076611,25.709166606267292,11.291666766007742,123.625
2016-07-30,0.4545833331843217,,,,25.75,52.333333333333336,23.38888888888889,700.9166641235352,0.0,62.5,4.779166718324025,0.22012500292233503,27.169999996821087,11.374999970197678,118.41666666666667
2016-07-31,0.4141666640837987,,,,28.708333333333332,45.333333333333336,22.666666666666668,700.5333302815756,0.0,57.75,5.412499984105428,0.2741666712778776,27.674583355585735,11.520833412806192,112.95833333333333
2016-08-01,0.4070833294341962,,,,33.916666666666664,70.45833333333333,27.63157894736842,701.2166697184244,0.0,54.25,4.624999980131785,0.26183333368195844,28.414583444595337,11.883333335320154,106.08333333333333
2016-08-02,0.3299999985223015,,,,25.875,68.625,23.571428571428573,702.0499979654948,0.0,56.541666666666664,5.200000007947286,0.2780000007041963,28.609999736150105,13.208333164453506,108.83333333333333
2016-08-03,0.3595833322033286,,,,27.25,61.416666666666664,25.944444444444443,701.4166666666666,0.0,57.375,7.066666662693024,0.26733333450586844,28.824166854222614,10.916666607062021,100.29166666666667
2016-08-04,0.32708333308498067,,,,24.416666666666668,55.041666666666664,21.41176470588235,699.9249979654948,0.0,58.833333333333336,5.537500033775966,0.2741666656996434,28.87125015258789,12.425000031789144,106.20833333333333
2016-08-05,0.3249999995653828,,,,21.833333333333332,49.458333333333336,22.58823529411765,699.8499984741211,0.0,57.958333333333336,5.38333335518837,0.27175000096031,28.731666564941406,13.779166599114737,100.20833333333333
2016-08-06,0.2666666693985462,,,,20.333333333333332,44.125,19.266666666666666,699.9833297729492,0.0,62.625,4.586363629861311,0.23120833245532899,27.703333377838135,14.87499992052714,106.75
2016-08-07,0.2716666677345832,,,,24.041666666666668,21.333333333333332,11.545454545454545,699.5500030517578,0.0,61.666666666666664,4.766666670640309,0.25862500036115915,28.1208332379659,12.537500003973642,106.66666666666667
2016-08-08,0.5066666658967733,,,,25.416666666666668,45.333333333333336,21.25,698.5249989827474,0.0,60.541666666666664,4.300000009082613,0.2682500011093604,29.239166498184204,11.858333388964335,94.125
2016-08-09,0.5674999964733919,,,,25.625,65.0,32.0,698.845832824707,0.0,65.04166666666667,4.299999963153493,0.24808333332960805,28.77916669845581,11.391666611035665,99.16666666666667
2016-08-10,0.59083333487312,,,,25.541666666666668,76.04166666666667,33.35294117647059,700.1208343505859,0.0,69.08333333333333,4.256521722544795,0.2056666649732506,28.415416558583576,10.975000003973642,107.5
2016-08-11,0.5687500064571699,,,,38.375,73.83333333333333,29.9,699.9666646321615,0.0,60.916666666666664,4.116666664679845,0.2218750000320142,29.349999745686848,10.904166678587595,119.29166666666667
2016-08-12,0.6237499987085661,,,,39.458333333333336,67.79166666666667,22.58823529411765,698.0750020345052,0.0,45.375,5.056521705959154,0.2408333346102154,30.945833206176758,10.854166746139526,174.5
2016-08-13,0.675833330800136,,,,33.958333333333336,61.0,18.6,698.4583409627279,0.0016666666294137638,56.875,4.918181852860884,0.18120833430051184,27.78500000635783,10.287500043710073,164.70833333333334
2016-08-14,0.6529166623950005,,,,21.833333333333332,50.333333333333336,21.636363636363637,699.5083287556967,0.00791666672254602,74.58333333333333,4.095238095238095,0.08808333290896068,25.007500012715656,8.333333293596903,134.5
2016-08-15,0.7345833281675974,,,,21.166666666666668,45.130434782608695,28.25,701.1166712443033,0.031249999922389787,87.45833333333333,3.4900000214576723,0.09275000154351194,22.699583212534588,6.370833297570546,194.70833333333334
2016-08-16,0.7066666620473067,,,,27.043478260869566,47.333333333333336,28.4,701.6478351095449,0.01958333367171387,77.58333333333333,4.220833321412404,0.1812916672982586,24.461304208506707,9.183333257834116,119.95833333333333
2016-08-17,0.459583330899477,,,,19.333333333333332,30.666666666666668,13.076923076923077,701.8999989827474,0.0,72.625,3.9000000086697666,0.1194166671387696,24.953333298365276,9.641666650772095,117.20833333333333
2016-08-18,0.48749999950329465,,,,16.875,39.916666666666664,15.357142857142858,701.095827738444,0.0024999999441206455,71.79166666666667,3.880952392305647,0.1510833355083984,25.417499939600628,9.104166706403097,133.45833333333334
2016-08-19,0.5512499995529652,,,,27.375,51.75,22.68421052631579,699.2166620890299,0.0,67.20833333333333,4.479166686534882,0.218333332639304,27.112916469573975,8.90000002582868,103.91666666666667
2016-08-20,0.5766666692992052,,,,18.875,60.0,23.68421052631579,698.1458307902018,0.0008333333147068819,66.45833333333333,4.809090863574635,0.12558333348715678,26.59250020980835,8.425000011920929,203.08333333333334
2016-08-21,0.6262499988079071,,,,23.458333333333332,33.166666666666664,22.166666666666668,700.3624979654948,0.043749999798213444,88.0,3.677777780426873,0.06516666774405167,22.144583384195965,5.100000003973643,203.41666666666666
2016-08-22,0.767500001937151,,,,22.041666666666668,55.666666666666664,19.210526315789473,701.8208414713541,0.0008333333147068819,69.875,4.4375,0.20399999964865856,24.928749958674114,8.30000008145968,150.66666666666666
2016-08-23,0.7041666768491268,,,,26.458333333333332,97.58333333333333,25.45,703.2333323160807,0.0,61.0,5.09166665871938,0.2636249994247919,26.274166584014893,10.237499997019768,127.70833333333333
2016-08-24,0.646250003327926,,,,28.125,55.166666666666664,26.125,702.6416727701823,0.0,60.458333333333336,4.458333333333333,0.2409583306774342,26.372083346048992,9.199999968210856,114.125
2016-08-25,0.6624999965230624,,,,35.916666666666664,78.04166666666667,26.72222222222222,701.6333287556967,0.0,60.833333333333336,5.043478229771489,0.23637500040058512,26.62291677792867,10.037499984105429,129.04166666666666
2016-08-26,0.6812500009934107,,,,26.958333333333332,66.08333333333333,26.5,701.1291681925455,0.0,62.333333333333336,5.504347863404647,0.23070833691842077,26.677500009536743,9.841666688521704,135.5
2016-08-27,0.6833333348234495,,,,21.083333333333332,46.958333333333336,19.764705882352942,700.8083368937174,0.0,64.25,5.600000023841858,0.1675000018052136,26.671250104904175,9.63333331545194,123.625
2016-08-28,0.6624999940395355,,,,19.875,37.583333333333336,19.352941176470587,701.0666656494141,0.0,65.875,5.774999976158142,0.19150000368244946,25.987499952316284,8.083333293596903,123.41666666666667
2016-08-29,0.7479166636864344,,,,21.083333333333332,46.833333333333336,20.333333333333332,700.9041646321615,0.0,71.25,4.931818095120517,0.15504166794319948,25.458749850591023,8.833333353201548,126.41666666666667
2016-08-30,0.690000000099341,,,,32.625,40.041666666666664,21.23076923076923,700.720832824707,0.00041666665735344094,71.04166666666667,4.147826080736906,0.16662500034241626,25.60041681925456,9.370833347241083,102.66666666666667
2016-08-31,0.6441666694978873,,,,28.291666666666668,27.666666666666668,20.625,701.3500010172526,0.021250000145907205,77.70833333333333,3.5869565321051557,0.1181666673461829,24.27374990781148,6.654166678587596,136.95833333333334
2016-09-01,0.6729166582226753,,,,21.916666666666668,50.0,24.5,701.3666712443033,0.019583333050832152,74.25,3.7791666388511658,0.13487500093954927,24.994166533152264,6.799999982118607,167.625
2016-09-02,0.7295833254853884,,,,25.291666666666668,66.41666666666667,26.666666666666668,701.375,0.003750000149011612,70.125,4.412500023841858,0.21466666489626127,25.699999809265137,6.941666662693024,146.29166666666666
2016-09-03,0.534583330154419,,,,34.75,33.166666666666664,24.363636363636363,700.7291666666666,0.0024999999441206455,70.75,4.391666650772095,0.23237499725655653,25.578749974568684,11.116666773955027,104.375
2016-09-04,0.3408333354940017,,,,27.541666666666668,16.375,14.5,700.0416666666666,0.0,72.58333333333333,3.8999999573356225,0.17974999969980368,24.567499955495197,12.387499948342642,105.375
2016-09-05,0.2716666664928198,,,,20.0,17.583333333333332,8.4,700.7583312988281,0.0,70.16666666666667,3.665217399597168,0.135749999700541,24.88249985376994,12.033333440621695,117.66666666666667
2016-09-06,0.3149999969949325,,,,18.708333333333332,22.875,18.375,702.1000010172526,0.0,68.75,3.5863636515357276,0.1644583351444453,26.139583349227905,10.191666573286057,107.75
2016-09-07,0.33541666995733976,,,,23.083333333333332,38.958333333333336,27.846153846153847,702.9249979654948,0.0,65.95833333333333,3.8476189999353316,0.23700000062429658,26.759999990463257,9.420833349227905,104.41666666666667
2016-09-08,0.512083334227403,,,,39.375,66.79166666666667,32.9375,701.2916666666666,0.0,60.666666666666664,4.434782629427702,0.24295833605477432,26.822083234786987,7.374999965230624,112.375
2016-09-09,0.5437500004967054,,,,34.625,72.54166666666667,37.0,699.8874944051107,0.0,57.666666666666664,5.116666674613953,0.24454166320598839,26.62458332379659,8.454166640837988,134.95833333333334
2016-09-10,0.4720833332588275,,,,25.958333333333332,62.583333333333336,29.59090909090909,702.4000040690104,0.0,60.375,5.425000031789144,0.24049999983981252,26.72041662534078,8.791666721304258,99.16666666666667
2016-09-11,0.674166664481163,,,,23.833333333333332,25.583333333333332,14.533333333333333,703.9624989827474,0.0,63.958333333333336,6.074999988079071,0.22187500017753337,26.267083406448364,10.250000029802322,102.16666666666667
2016-09-12,0.5533333271741867,,,,27.375,25.125,13.0,700.5250015258789,0.0,59.541666666666664,4.679166654745738,0.2413750021563222,27.366666793823242,8.87083331743876,105.375
2016-09-13,0.41333333651224774,,,,25.125,34.666666666666664,18.88888888888889,700.5041707356771,0.0,68.79166666666667,4.937500059604645,0.21066666712674,26.257500012715656,9.087499966224035,154.125
2016-09-14,0.4191666667660077,,,,24.833333333333332,41.916666666666664,29.11764705882353,702.1875050862631,0.0,65.66666666666667,7.558333317438762,0.2169166651632016,26.420416514078777,9.150000035762787,119.70833333333333
2016-09-15,0.3812500014901161,,,,28.333333333333332,44.208333333333336,25.307692307692307,701.5500030517578,0.0,68.375,7.224999984105428,0.22895833539466062,26.46083354949951,10.070833206176758,118.41666666666667
2016-09-16,0.26791666572292644,,,,33.583333333333336,28.956521739130434,19.545454545454547,700.220827738444,0.0,66.66666666666667,5.512499988079071,0.22154166680411436,27.247916618982952,9.383333325386047,139.33333333333334
2016-09-17,0.2916666616996129,,,,24.458333333333332,30.041666666666668,21.384615384615383,700.7375005086263,0.0,62.333333333333336,7.329166690508525,0.23150000153691508,27.74791693687439,9.516666809717814,108.83333333333333
2016-09-18,0.2829166663189729,,,,27.416666666666668,36.125,19.875,701.0833333333334,0.0,60.25,5.166666696468989,0.22691666574489014,28.43833335240682,8.566666742165884,99.25
2016-09-19,0.25523809450013296,,,,24.708333333333332,30.041666666666668,20.153846153846153,701.7791748046875,0.0,60.958333333333336,5.574999968210856,0.2363750021904707,28.484583536783855,10.924999977151552,112.625
2016-09-20,0.268421050749327,,,,23.75,23.75,18.571428571428573,702.5166702270508,0.0,59.791666666666664,4.987499992052714,0.24045833138128123,27.634999990463257,11.09583330154419,109.875
2016-09-21,0.2831578950740789,,,,30.541666666666668,33.21739130434783,15.470588235294118,701.6083323160807,0.0,55.208333333333336,6.645833293596904,0.2375833352173989,27.422500054041546,10.920833438634872,110.625
2016-09-22,0.353750001018246,,,,39.208333333333336,39.458333333333336,20.823529411764707,700.5083287556967,0.0,57.875,6.370833367109299,0.21595833299215883,26.59416667620341,9.737500031789144,126.33333333333333
2016-09-23,0.44250000392397243,,,,21.25,39.833333333333336,18.428571428571427,700.308339436849,0.0,67.08333333333333,5.87500003973643,0.18591666772651175,24.449166774749756,5.416666686534882,107.33333333333333
2016-09-24,0.37266666715343794,,,,39.333333333333336,62.0,36.0,699.3200032552083,0.0,62.06666666666667,6.9066667556762695,0.1770000007469207,27.28466657002767,7.646666701634725,140.86666666666667
2016-09-25,0.13444444350898266,,,,30.291666666666668,46.458333333333336,20.5625,699.566660563151,0.0025000000217308602,73.16666666666667,5.466666599114736,0.11770833285603051,24.90916681289673,7.466666708389918,123.04166666666667
2016-09-26,0.4413333336512248,,,,14.833333333333334,16.31578947368421,11.571428571428571,702.1291656494141,0.12416666885837913,92.20833333333333,4.066666669315762,0.04329166678750577,20.431250254313152,8.324999953309694,140.125
2016-09-27,0.48100000210106375,,,,9.047619047619047,21.666666666666668,14.714285714285714,703.2999979654948,0.023333333199843764,90.375,3.51666667064031,0.047583333313620337,18.86708339055379,6.299999982118607,97.58333333333333
2016-09-28,1.0575000084936619,,,,11.608695652173912,64.08333333333333,26.11764705882353,703.908332824707,0.00041666665735344094,79.91666666666667,4.378260840540347,0.058250000312303506,21.043333371480305,3.0541666944821677,142.75
2016-09-29,0.9195833380023638,,,,14.0,56.083333333333336,23.125,705.5166651407877,0.0037499999161809683,79.5,4.124999980131785,0.06654166668886319,22.08458336194356,4.883333335320155,173.20833333333334
2016-09-30,0.5929166649778684,,,,33.0,37.5,17.666666666666668,704.595832824707,0.00041666665735344094,71.66666666666667,4.07083335518837,0.16445833478549807,22.90416653951009,10.004166632890701,141.08333333333334
2016-10-01,0.6070833305517832,,,,34.791666666666664,40.333333333333336,19.529411764705884,702.7583389282227,0.0,72.75,8.304166714350382,0.13700000043415153,21.6274999777476,10.100000043710073,117.0
2016-10-02,0.6612500014404455,,,,26.434782608695652,43.833333333333336,21.38888888888889,702.0291646321615,0.0,78.45833333333333,5.658333311478297,0.053875000075398326,21.369166533152264,5.429166649778684,155.45833333333334
2016-10-03,0.8708695691564808,,,,38.0,82.08695652173913,35.875,699.6086929984715,0.0,70.78260869565217,4.272727218541232,0.20339130492799956,23.235652426014777,5.765217356059862,179.6086956521739
2016-10-04,0.8604166706403097,,,,40.333333333333336,86.54166666666667,32.0,697.0624949137369,0.0,61.416666666666664,4.141666680574417,0.21479166746818615,25.739166657129925,6.262500007947286,187.875
2016-10-05,0.6204545396295461,,,,40.23809523809524,79.54166666666667,31.38888888888889,698.2458368937174,0.0,65.29166666666667,6.104166656732559,0.2090000009581369,26.3404168287913,7.920833349227905,170.45833333333334
2016-10-06,0.24818181889978322,,,,26.625,42.541666666666664,18.1875,699.0333302815756,0.0,70.95833333333333,3.941666692495346,0.19662499917224827,25.5979167620341,8.15833322207133,119.375
2016-10-07,0.1785714291036129,,,,19.25,37.25,16.923076923076923,701.0249964396158,0.008750000114863118,74.04166666666667,4.795833299557368,0.182124999895071,24.480833212534588,10.966666539510092,115.45833333333333
2016-10-08,0.18249999918043613,,,,23.666666666666668,27.791666666666668,17.066666666666666,705.0541661580404,0.013333333345750967,79.58333333333333,3.7208333710829415,0.16154166598183414,21.267916440963745,11.549999952316284,110.125
2016-10-09,0.08000000193715096,,,,30.458333333333332,35.791666666666664,20.846153846153847,705.7166697184244,0.0,70.66666666666667,7.387500017881393,0.1500833337874307,22.149999856948853,11.395833214124044,110.0
2016-10-10,0.3260000042617321,,,,29.75,35.041666666666664,19.0,704.8500035603842,0.0,70.16666666666667,4.229166686534882,0.16420833485608455,22.298333326975506,7.570833384990692,118.375
2016-10-11,0.3229999918490648,,,,34.958333333333336,59.0,24.22222222222222,703.8708267211914,0.0,68.66666666666667,4.458333303531011,0.1923333301577562,23.052916765213013,6.5958333015441895,169.70833333333334
2016-10-12,0.4685714287417276,,,,33.083333333333336,67.875,32.111111111111114,702.8041636149088,0.0,63.583333333333336,3.833333353201548,0.19237500095914584,24.210416555404663,6.187499975164731,194.625
2016-10-13,0.4377777820660008,,,,23.08695652173913,55.083333333333336,23.76923076923077,702.5625050862631,0.0,67.25,5.1391304368558135,0.18354166679879805,24.22166681289673,9.074999988079071,151.91666666666666
2016-10-14,0.23333332915272978,,,,21.708333333333332,39.625,19.75,702.6166636149088,0.0,69.83333333333333,3.8333333333333335,0.17820833325580074,24.335833470026653,9.562499980131784,120.16666666666667
2016-10-15,0.2683333328200711,,,,26.791666666666668,48.166666666666664,24.066666666666666,701.8874944051107,0.0,68.70833333333333,3.9782608695652173,0.17520833299204241,24.13291660944621,6.512499958276749,116.83333333333333
2016-10-16,0.1769565214281497,,,,30.0,43.25,19.210526315789473,700.7041702270508,0.0,67.125,3.5375000139077506,0.1719166672313198,24.302916765213013,6.029166653752327,149.0
2016-10-17,0.4114285652481374,,,,34.416666666666664,62.666666666666664,31.15,698.8125025431315,0.0,63.375,3.954166700442632,0.1757916652907928,24.584583123524983,5.649999971191089,195.75
2016-10-18,0.5013636337085203,,,,39.625,82.45833333333333,28.80952380952381,698.3666661580404,0.0,52.458333333333336,5.820833375056584,0.17616666723915841,25.259166876475017,7.120833267768224,196.54166666666666
2016-10-19,0.5247826054692268,,,,32.75,75.45833333333333,30.352941176470587,699.6874974568685,0.0,59.416666666666664,7.125000009934108,0.1552916673293415,24.257500012715656,6.870833267768224,157.58333333333334
2016-10-20,0.4322222210466862,,,,22.727272727272727,67.82608695652173,31.571428571428573,702.9173875891644,0.0,69.54166666666667,3.979166636864344,0.1163750000608464,22.136250098546345,7.720833361148834,183.58333333333334
2016-10-21,0.9489999987185002,,,,29.916666666666668,60.81818181818182,16.333333333333332,706.6958312988281,0.0,58.583333333333336,2.973913068356721,0.10270833300698239,18.021249890327454,8.320833305517832,123.54166666666667
2016-10-22,0.8375000019247333,,,,26.363636363636363,108.56521739130434,36.1578947368421,704.9666697184244,0.0,61.833333333333336,4.725000023841858,0.12612499821504267,17.93541665871938,5.983333309491475,201.45833333333334
2016-10-23,0.5831250029150397,,,,22.916666666666668,54.291666666666664,19.9,704.6583302815756,0.0,69.04166666666667,4.895833283662796,0.12012500122849208,19.65249991416931,5.874999980131785,173.83333333333334
2016-10-24,0.37700000405311584,,,,17.333333333333332,72.04166666666667,27.3,705.3458353678385,0.0,76.41666666666667,5.7208333015441895,0.11212500063023374,21.09625005722046,6.57083335518837,141.45833333333334
2016-10-25,0.05999999865889549,,,,19.59090909090909,30.636363636363637,18.545454545454547,704.2500055486506,0.0,76.04545454545455,3.627272746779702,0.123272726979022,21.728636481545188,9.790909095243974,120.81818181818181
2016-10-26,0.4699999988079071,,,,21.666666666666668,43.5,20.615384615384617,703.8375015258789,0.0,70.66666666666667,3.45416667064031,0.15958333382635223,22.15541664759318,6.987499962250392,145.625
2016-10-27,0.36857142618724276,,,,23.583333333333332,49.458333333333336,25.764705882352942,705.2250061035156,0.0,64.95833333333333,4.308695658393528,0.1707083334137375,21.866249958674114,8.033333321412405,152.66666666666666
2016-10-28,0.43999999687075614,,,,28.956521739130434,61.875,18.928571428571427,705.1458333333334,0.0,58.125,3.4625000258286796,0.17366666845434034,21.05875015258789,8.012499988079071,165.625
2016-10-29,0.47428570687770844,,,,25.125,68.875,31.733333333333334,704.4375025431315,0.0,57.083333333333336,3.6608695880226465,0.16945833302937294,21.50333313147227,7.325000082453092,175.45833333333334
2016-10-30,0.09799999967217446,,,,25.5,41.583333333333336,16.235294117647058,704.3666661580404,0.0,60.875,3.558333307504654,0.16800000022825165,21.949166774749756,6.716666718324025,208.45833333333334
2016-10-31,0.3677777834236622,,,,25.0,72.58333333333333,21.35,702.3833312988281,0.0,63.791666666666664,4.695833335320155,0.16058333374773306,22.18666672706604,5.9041666487852735,184.04166666666666
2016-11-01,0.28357142369662014,38.91666668653488,1.5166666855414708,40.37083355585734,27.958333333333332,84.125,24.952380952380953,700.5749969482422,0.0,64.95833333333333,4.637500017881393,0.14150000170532925,23.4037500222524,6.500000079472859,165.54166666666666
2016-11-02,,11.195833384990692,1.1583333512147267,12.2833331823349,17.791666666666668,42.75,18.833333333333332,701.5749994913737,0.0,71.20833333333333,3.666666656732559,0.14454166677508815,23.43833327293396,7.887499963243802,144.58333333333334
2016-11-03,,9.212500115235647,1.1375000129143398,10.299999912579855,14.0,30.416666666666668,15.428571428571429,703.8416620890299,0.0,76.16666666666667,3.84761905670166,0.07008333368382107,23.257916768391926,10.974999904632568,116.70833333333333
2016-11-04,,14.145833283662796,1.1875000049670537,15.291666676600775,12.708333333333334,24.0,9.625,706.0708312988281,0.0,84.41666666666667,3.1272727142680776,0.07258333375890895,20.15291651089986,8.912499964237213,137.16666666666666
2016-11-05,,12.024999936421713,1.1833333472410839,13.175000031789144,14.227272727272727,52.333333333333336,24.428571428571427,704.9833323160807,0.0,80.79166666666667,3.9749999940395355,0.08533333331191291,20.135000149408977,8.129166652758917,121.41666666666667
2016-11-06,0.1550000011920929,15.137500087420145,1.1750000168879826,16.266666491826374,10.75,,24.41176470588235,702.8583374023438,0.0,84.16666666666667,3.913636402650313,0.0750000002347709,20.244583288828533,5.820833330353101,147.66666666666666
2016-11-07,1.167499989271164,31.35416654745738,1.7333333144585292,33.02916657924652,20.52173913043478,69.15384615384616,32.35294117647059,702.5666631062826,0.0,73.08333333333333,3.695833295583725,0.14633333322126418,21.670000076293945,5.941666652758916,169.75
2016-11-08,0.2719999969005585,9.320833285649618,1.399999996026357,10.649999956289927,17.916666666666668,43.40909090909091,26.285714285714285,704.7833302815756,0.0,73.16666666666667,3.5875000059604645,0.08212499781802762,19.103750149408977,7.32916663090388,186.5
2016-11-09,0.20000000298023224,11.441666702429453,1.2208333512147267,12.60416665673256,14.541666666666666,29.0,16.714285714285715,706.5041656494141,0.0,77.45833333333333,3.5041666825612388,0.029750000389564473,16.27375002702077,6.325000047683716,211.54166666666666
2016-11-10,0.10000000149011612,15.983333547910055,1.24583334227403,17.195833325386047,13.916666666666666,38.91304347826087,17.4375,707.2624969482422,0.0,76.16666666666667,4.182608656261278,0.10645833416977742,16.552083134651184,8.362500046690306,133.83333333333334
2016-11-11,0.07333333417773247,14.033333291610083,1.2666666805744171,15.241666674613953,16.041666666666668,44.625,21.176470588235293,707.0499928792318,0.0,87.33333333333333,3.375000019868215,0.028833333689059753,15.208749969800314,6.804166674613953,119.45833333333333
2016-11-12,0.20999999344348907,11.920833230018616,1.1750000069538753,13.050000051657358,12.666666666666666,27.625,21.4,706.8333358764648,0.0,90.125,3.5583333571751914,0.03208333334866135,14.679166674613953,7.016666640837987,129.91666666666666
2016-11-13,0.22882352484499707,11.858333309491476,1.5875000009934108,13.412500003973642,11.666666666666666,31.47826086956522,12.9,705.9916687011719,0.0,87.75,3.291666636864344,0.026708333782153204,14.481666564941406,3.795833339293798,144.375
2016-11-14,0.9199999842260566,70.02500013510387,1.8125,71.79166611035664,7.478260869565218,84.79166666666667,32.25,704.300001061481,0.0,78.45833333333333,4.741666664679845,0.06854166557604913,16.747916618982952,3.5083333353201547,227.08333333333334
2016-11-15,1.222083353747924,83.38333334525426,1.891666645805041,85.2041667898496,15.434782608695652,111.58333333333333,21.8,704.2000011097301,0.0,62.916666666666664,4.737499992052714,0.15633333596148682,18.980000217755634,4.704166720310847,207.91666666666666
2016-11-16,1.5445833404858906,78.85416601101558,1.9000000059604645,80.67499995231628,18.333333333333332,120.875,30.3,701.9833348592123,0.0,60.416666666666664,4.058333327372869,0.16366666603425983,18.852916757265728,4.95833336810271,209.16666666666666
2016-11-17,1.41791666050752,60.045833150545754,1.645833318432172,61.641666293144226,18.727272727272727,123.25,32.38095238095238,698.6791712443033,0.0,66.5,5.291666676600774,0.15145833124309624,19.264166633288067,5.4958332777023315,192.16666666666666
2016-11-18,1.2269565229830535,59.330435587012246,1.6956521894620813,60.96521705129872,18.652173913043477,129.30434782608697,27.789473684210527,702.699998938519,0.0,64.91304347826087,4.634782604549242,0.14499999832575364,21.083043430162512,9.634782552719116,172.7391304347826
2016-11-19,0.9933333247900009,10.625000059604645,1.1708333492279053,11.741666694482168,22.541666666666668,41.291666666666664,21.666666666666668,712.029167175293,0.0,41.791666666666664,5.254166692495346,0.14491666742348266,14.585416754086813,13.241666694482168,115.83333333333333
2016-11-20,2.181666667262713,31.59583346048991,3.029166658719381,34.554166754086815,20.7,48.0,12.666666666666666,707.7142900739398,0.0,49.625,4.204166611035665,0.15666666699689813,13.06333339214325,4.191666672627131,169.54166666666666
2016-11-21,1.739583323399226,40.84166665871938,2.295833354194959,43.08333309491476,18.130434782608695,79.08333333333333,,702.8124974568685,0.0,57.791666666666664,5.112499982118607,0.1529583311009143,16.675000150998432,4.512499983112018,210.54166666666666
2016-11-22,2.1337499916553497,97.01666760444641,2.408333326379458,99.36666587988536,10.583333333333334,151.33333333333334,,699.8916625976562,0.0,68.04166666666667,5.87391299786775,0.1166666679540261,18.762083609898884,3.9166666815678277,226.91666666666666
2016-11-23,1.4583333457509677,65.49999956289928,1.8583333293596904,67.28749910990398,12.0,118.25,,703.7416661580404,0.0,66.75,7.979166607062022,0.10341666675230954,18.869166652361553,7.500000019868215,161.5
2016-11-24,0.7729166621963183,13.270833313465118,1.262500007947286,14.483333230018616,18.541666666666668,48.083333333333336,,704.4347826086956,0.0,70.70833333333333,3.75652173291082,0.11558333436551038,19.08916660149892,7.454166680574417,141.95833333333334
2016-11-25,0.6387499968210856,12.141666760047277,1.2041666706403096,13.283333440621695,16.75,44.541666666666664,,706.404167175293,0.0,71.95833333333333,3.613043463748434,0.07895833377551753,18.680000066757202,9.575000037749609,123.0
2016-11-26,0.5324999975661436,9.279166678587595,1.1500000109275181,10.391666730244955,19.375,26.083333333333332,,707.0416692097982,0.0,77.91666666666667,3.2041666905085244,0.05245833387501383,17.826249917348225,10.720833321412405,112.91666666666667
2016-11-27,0.6395833330849806,20.066666672627132,1.2000000129143398,21.195833424727123,17.166666666666668,31.25,,700.2916666666666,0.0,74.125,3.544444441795349,0.137833333821618,19.18374991416931,5.208333363135655,180.125
