,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2016-02-23,,0.5421052700594852,,,,107.125,,712.8000055948893,0.0,49.541666666666664,,0.21708333421944795,23.072916746139526,11.804166555404663,204.45833333333334
2016-02-24,,0.5041666676600774,,,,39.25,,725.4999974568685,0.0,33.625,,0.20816666524236402,15.96416668097178,10.254166642824808,238.625
2016-02-25,,0.520833338300387,,,,69.91666666666667,,724.8666687011719,0.0,34.25,,0.2170833347675701,16.99958324432373,7.774999896685283,152.0
2016-02-26,,0.5,,,,54.125,,726.7041727701823,0.0,64.41666666666667,,0.12387500004842877,16.390416860580444,8.624999970197678,98.25
2016-02-27,,0.5,,,,46.708333333333336,,724.1666692097982,0.00041666665735344094,80.04166666666667,,0.06379166720823075,15.861250082651773,9.758333305517832,103.33333333333333
2016-02-28,,0.5434782712355904,,,,46.625,,719.8749974568685,0.0,75.95833333333333,,0.17386363590644163,19.93333335717519,6.912499984105428,100.29166666666667
2016-02-29,,0.5545454675501044,,,,70.83333333333333,,719.2541656494141,0.0,66.08333333333333,,0.26962500193621963,21.658695759980574,7.250000049670537,171.33333333333334
2016-03-01,,,,,,73.625,,719.4416656494141,0.002916666679084301,62.166666666666664,,0.20620833290740848,24.55916666984558,6.654166683554649,171.0
2016-03-02,,,,,,66.25,,720.9875005086263,0.0,65.16666666666667,,0.20816666694978872,23.738749901453655,8.329166680574417,189.54166666666666
2016-03-03,,,,,,86.125,,718.4916712443033,0.0,49.25,,0.23041666707528444,26.731666962305706,6.179166654745738,209.41666666666666
2016-03-04,,,,,,70.33333333333333,,721.6916707356771,0.0,66.125,,0.18620833296639225,23.597916682561237,11.099999984105429,108.29166666666667
2016-03-05,,,,,,82.125,,720.8166707356771,0.0,79.95833333333333,,0.08466666534756466,20.83541663487752,7.829166690508525,130.54166666666666
2016-03-06,,,,,,58.083333333333336,,719.3250045776367,0.0,79.04166666666667,,0.14825000066775829,21.724166472752888,9.675000071525574,100.70833333333333
2016-03-07,,,,,,67.83333333333333,,713.1217412533967,0.0,69.33333333333333,,0.1825416669550274,24.044166644414265,8.008333285649618,88.83333333333333
2016-03-08,,,,,,114.5,,710.5374984741211,0.0,57.458333333333336,,0.18333333261155835,24.489583253860474,8.104166676600775,109.83333333333333
2016-03-09,,,,,,47.166666666666664,,712.7583312988281,0.008333333379899463,63.875,,0.09920833262246258,17.99541660149892,9.499999970197678,274.9583333333333
2016-03-10,,,,,,27.789473684210527,,716.1874949137369,0.012916666688397527,65.58333333333333,,0.1569999983184971,14.75041667620341,9.120833337306976,274.625
2016-03-11,,,,,,65.84615384615384,,717.9086967136549,0.0037499999161809683,62.625,,0.08249999980034772,16.377826068712316,10.216666718324026,262.5416666666667
2016-03-12,,,,,,103.16666666666667,,717.6583302815756,0.0,52.333333333333336,,0.24345833559830984,21.232083280881245,3.9666666934887567,152.04166666666666
2016-03-13,,,,,,63.291666666666664,,716.2041676839193,0.0,34.75,,0.2581250012541811,25.24375017484029,7.083333392937978,241.5
2016-03-14,,,,,,101.83333333333333,,716.599993387858,0.0,22.083333333333332,,0.22916666883975267,27.207499901453655,4.308333317438762,143.375
2016-03-15,,,,,,111.54166666666667,,715.0541661580404,0.0,38.541666666666664,,0.16087499998199442,27.06416654586792,5.5833333532015486,225.16666666666666
2016-03-16,0.2924999917546908,,,,52.333333333333336,91.58333333333333,,717.0291646321615,0.0,59.083333333333336,5.540000057220459,0.10654166721117993,24.2162500222524,6.708333323399226,180.95833333333334
2016-03-17,0.23124998807907104,,,,36.166666666666664,103.54166666666667,,715.2416712443033,0.0,73.75,5.494736897317987,0.19295833352953196,25.00666658083598,7.350000073512395,101.25
2016-03-18,0.4024999998509884,,,,23.041666666666668,84.41666666666667,,713.6749979654948,0.0,64.125,6.950000047683716,0.20299999652585635,26.09458343187968,6.787499964237213,164.29166666666666
2016-03-19,0.42874998475114506,,,,27.708333333333332,38.5,,721.6541620890299,0.0020833332867672047,75.41666666666667,5.733333388964335,0.06630434792326845,15.399999976158142,10.837499976158142,246.75
2016-03-20,0.3633333171407382,,,,38.916666666666664,26.5,,727.9833297729492,0.0,49.666666666666664,6.3363636406985195,0.10570833187860747,13.651666601498922,7.470833381017049,194.52173913043478
2016-03-21,0.44583333283662796,,,,36.5,42.69565217391305,,727.2166620890299,0.0,50.916666666666664,6.395652169766634,0.2412083336773018,15.106666803359985,9.400000010927519,111.875
2016-03-22,0.5691666739682356,,,,38.083333333333336,61.041666666666664,,720.3958307902018,0.0,57.708333333333336,7.079166690508525,0.25770833521770936,19.130416750907898,7.425000046690305,132.33333333333334
2016-03-23,0.6583333363135656,,,,33.208333333333336,75.58333333333333,,714.1999994913737,0.0,48.958333333333336,7.517391287762186,0.2925833329403152,25.889583071072895,5.999999940395355,137.75
2016-03-24,0.46619047437395367,,,,33.666666666666664,114.3157894736842,,717.9149993896484,0.0,29.142857142857142,6.833333333333333,0.18119047694684318,22.331904910859606,10.885714292526245,164.95238095238096
2016-03-25,0.4962499924004078,,,,43.333333333333336,45.958333333333336,,717.0916697184244,0.0,42.916666666666664,8.070833345254263,0.2383749971583408,19.479166666666668,11.599999944368998,107.82608695652173
2016-03-26,0.7033333430687586,,,,37.5,58.083333333333336,,715.9416656494141,0.0,69.41666666666667,8.373913122260053,0.15783333366562147,19.762500087420147,6.104166736205419,116.45833333333333
2016-03-27,0.895833358168602,,,,27.5,81.6086956521739,,719.3583323160807,0.0,61.5,6.917391300201416,0.24808333576462852,23.15958325068156,6.183333367109299,119.79166666666667
2016-03-28,0.7229166651765505,,,,19.875,51.375,,720.25,0.012083333063249787,88.0952380952381,5.863636320287531,0.07219047630427494,18.946666717529297,7.174999952316284,99.79166666666667
2016-03-29,0.6991666803757349,,,,23.0,62.833333333333336,,716.0666681925455,0.0008333333147068819,79.63636363636364,6.125,0.20849999878555536,22.527916590372723,7.345833311478297,105.20833333333333
2016-03-30,1.176666647195816,,,,19.666666666666668,127.5,,713.1791610717773,0.0,72.95833333333333,7.112499952316284,0.09550000065549587,25.06583348910014,4.39999998609225,130.5
2016-03-31,1.4895833333333333,,,,23.791666666666668,104.875,,711.3208236694336,0.0,34.541666666666664,7.52916665871938,0.14912499731387166,28.75458327929179,6.5416666467984514,163.54166666666666
2016-04-01,0.7687499697009722,0.5600000143051147,,,31.291666666666668,91.54166666666667,,714.9833374023438,0.0,47.25,6.633333325386047,0.22108333299790198,24.272083282470703,12.345833281675974,124.52173913043478
2016-04-02,0.2883333240946134,0.5,,,37.125,42.166666666666664,,725.3541615804037,0.0,50.125,7.227272705598311,0.1752916664457492,16.71333336830139,8.108333339293798,109.6086956521739
2016-04-03,0.3383333186308543,0.5117647086872774,,,35.25,45.47826086956522,,723.9791717529297,0.0,41.0,8.279166638851166,0.26637499862893793,19.37124999364217,7.366666704416275,156.41666666666666
2016-04-04,0.3629166583220164,0.5521739254827085,,,40.416666666666664,54.791666666666664,,723.2083384195963,0.0,49.75,8.662500003973642,0.2674583346039678,21.634583195050556,7.012499958276749,128.41666666666666
2016-04-05,0.36916664242744446,0.5521739254827085,,,36.541666666666664,67.875,,722.1749928792318,0.0,65.33333333333333,8.995833277702332,0.2588333339614716,22.46250009536743,10.120833292603493,96.33333333333333
2016-04-06,0.4162499854962031,0.550000011920929,,,30.166666666666668,66.5,,720.3708343505859,0.0,62.833333333333336,6.874999980131785,0.16804166882260083,23.47083330154419,7.608333349227905,121.83333333333333
2016-04-07,0.45041664441426593,,,,31.5,72.20833333333333,,719.9874979654948,0.0,67.0,7.870833297570546,0.15662500105099753,23.56416662534078,8.500000009934107,139.79166666666666
2016-04-08,0.5962499976158142,,,,14.541666666666666,73.04166666666667,,720.2875035603842,0.0,83.33333333333333,5.969565204952074,0.03541666621943781,21.77916669845581,8.84583330154419,104.79166666666667
2016-04-09,0.5199999908606211,0.5473684323461432,,,20.375,56.916666666666664,,720.0166625976562,0.0012499999720603228,81.08333333333333,5.759090835397894,0.15612500098359305,21.360833326975506,11.1749999721845,110.04166666666667
2016-04-10,0.4779166380564372,0.5684210689444291,,,23.416666666666668,51.416666666666664,,717.0541661580404,0.0012499999720603228,74.875,5.666666621253604,0.16766666752422074,23.61833341916402,8.900000045696894,109.66666666666667
2016-04-11,0.5191666384538015,0.6600000023841858,,,25.583333333333332,70.54166666666667,,716.8375015258789,0.0,64.125,6.108695693638014,0.2190416679950431,26.883333206176758,6.58333332836628,112.16666666666667
2016-04-12,0.5566666598121325,0.6000000238418579,,,20.625,101.79166666666667,,718.0666656494141,0.0,79.125,5.9791666467984514,0.11300000257324427,24.895833333333332,9.049999962250391,130.45833333333334
2016-04-13,0.48666665454705554,0.5,,,20.652173913043477,59.25,,718.8583424886068,0.0,77.20833333333333,5.85789482217086,0.12643478029286084,22.582083463668823,8.91666661699613,115.66666666666667
2016-04-14,0.5779166668653488,0.5750000178813934,,,27.666666666666668,49.416666666666664,,718.2708333333334,0.0,73.0,6.758333305517833,0.24799999884433216,22.894999980926514,8.099999924500784,117.33333333333333
2016-04-15,0.6474999934434891,0.550000011920929,,,18.041666666666668,46.958333333333336,,714.9416707356771,0.0012499999720603228,88.58333333333333,5.866666674613953,0.10137500135654894,20.97500006357829,10.56666656335195,110.25
2016-04-16,0.6137499858935674,0.6500000059604645,,,25.625,80.0,,713.2041702270508,0.0,71.5,8.199999968210856,0.24024999812051342,25.360416491826374,9.554166714350382,107.54166666666667
2016-04-17,0.5412499755620956,0.6500000059604645,,,32.36363636363637,76.45833333333333,,715.3666687011719,0.0,67.625,6.4869565134463105,0.257583332437207,26.393749872843426,9.520833293596903,102.04166666666667
2016-04-18,0.47333331157763797,0.5833333532015482,,,31.833333333333332,64.79166666666667,,718.0999984741211,0.004583333386108279,75.0,6.14761902037121,0.23779166589762704,24.546249866485596,8.212500035762787,101.20833333333333
2016-04-19,0.35999999940395355,0.5750000178813934,,,35.166666666666664,46.833333333333336,,719.0124969482422,0.0,73.375,6.008333345254262,0.20925000191103513,23.431250015894573,11.03333330154419,106.91666666666667
2016-04-20,0.4625000059604645,,,,26.875,57.208333333333336,,717.5833307902018,0.00041666665735344094,71.58333333333333,8.530434815779977,0.17049999975521737,24.02791666984558,6.770833343267441,128.875
2016-04-21,0.42916665971279144,,,,29.25,65.625,,717.4541676839193,0.0,69.625,6.7916666467984514,0.2687500005025261,25.425000031789143,8.800000051657358,107.25
2016-04-22,0.508749986688296,,,,25.458333333333332,63.708333333333336,,720.3916676839193,0.058333332650363445,78.125,7.781818216497248,0.1936666672506059,23.670416593551636,8.812500009934107,122.875
2016-04-23,0.5408333390951157,0.5333333412806193,,,25.083333333333332,52.625,,719.6625010172526,0.009583333196739355,78.41666666666667,6.166666706403096,0.05489999963901937,21.712916771570843,7.183333411812782,126.91666666666667
2016-04-24,0.5454166730244955,0.6000000089406967,,,40.208333333333336,59.5,,715.8500010172526,0.0,68.70833333333333,6.826086977253789,0.39242856305125834,25.205000241597492,6.920833299557368,97.20833333333333
2016-04-25,0.5612499962250391,0.6200000047683716,,,34.958333333333336,74.375,,713.3791656494141,0.0,56.333333333333336,7.278260832247526,0.397000003263683,29.21666709582011,7.666666636864345,133.0
2016-04-26,0.6308333228031794,0.6400000095367432,,,35.791666666666664,123.47619047619048,,711.1333312988281,0.0,61.083333333333336,6.600000056353482,0.25808333143262036,29.08541663487752,7.429166615009308,79.125
2016-04-27,0.48125000794728595,0.6500000059604645,,,37.333333333333336,134.84615384615384,,712.7083358764648,0.0,41.0,6.304761863890148,0.28095833475041826,29.106666564941406,9.895833194255829,168.33333333333334
2016-04-28,0.6049999992052714,0.6666666666666666,,,34.458333333333336,115.66666666666667,,712.4166666666666,0.0,63.666666666666664,7.341666618982951,0.25716666363102075,27.840833346048992,10.06666668256124,108.0
2016-04-29,0.8616666446129481,0.6000000238418579,,,28.0,151.66666666666666,,711.2083333333334,0.0,78.16666666666667,6.145833313465118,0.11704166657970443,26.22083322207133,6.7125000059604645,91.95833333333333
2016-04-30,0.7333333243926367,0.6666666666666666,,,29.833333333333332,108.33333333333333,,712.0458297729492,0.0,41.291666666666664,6.639130405757738,0.285708333166743,28.605416695276897,8.50416667262713,200.5
2016-05-01,0.36791666845480603,,,,33.25,90.91666666666667,,714.0416641235352,0.0,63.75,6.950000047683716,0.20550000013705963,27.87374997138977,8.795833299557367,91.66666666666667
2016-05-02,0.2591666628917058,,,,22.0,50.541666666666664,,720.1083374023438,0.03625000105239451,77.41666666666667,6.300000077202206,0.060499999478148915,19.36791666348775,9.833333323399225,233.125
2016-05-03,0.2587500065565109,,,,27.25,48.375,,720.9583333333334,0.0,70.08333333333333,7.495238031659808,0.13612500007244913,19.12416648864746,6.345833331346512,107.70833333333333
2016-05-04,0.4020833522081375,,,,38.208333333333336,57.833333333333336,,721.3624979654948,0.0,59.875,7.987500031789144,0.2583749982683609,23.630416711171467,5.995833312471707,132.41666666666666
2016-05-05,0.38208334147930145,,,,37.916666666666664,62.791666666666664,,720.1458333333334,0.0,47.75,7.937500019868215,0.26516666501993313,25.982916831970215,6.637499998013179,147.58333333333334
2016-05-06,0.31916667024294537,,,,43.375,69.125,,719.3458302815756,0.0,43.166666666666664,8.083333373069763,0.2845833319054994,25.739583412806194,10.749999970197678,84.41666666666667
2016-05-07,0.399999996026357,,,,33.666666666666664,60.36363636363637,,718.0739162279212,0.0033333332588275275,63.666666666666664,7.3375000556310015,0.21689474018976876,23.206249952316284,9.20416667064031,94.375
2016-05-08,0.40291667977968854,,,,28.625,59.5,,715.6217359459919,0.0012499999720603228,75.5,6.690909038890492,0.21542105331747352,23.684583346048992,7.0166666607062025,90.33333333333333
2016-05-09,0.4895833482344945,,,,25.791666666666668,66.83333333333333,,715.3541768391927,0.01500000013038516,76.16666666666667,6.283333321412404,0.18994444919129214,24.707083225250244,7.558333322405815,130.79166666666666
2016-05-10,0.5978261025055595,,,,35.91304347826087,107.6086956521739,,714.7681801535866,0.0,63.95652173913044,6.771428539639428,0.2585454522949559,28.68347856272822,8.508695700894231,197.2173913043478
2016-05-11,0.4612500071525574,,,,28.916666666666668,94.66666666666667,,717.720832824707,0.0,72.54166666666667,6.082608782726785,0.23970588366501033,27.358333269755047,7.829166730244954,116.5
2016-05-12,0.42291667064030963,,,,29.333333333333332,115.5,,720.0791676839193,0.0,75.79166666666667,5.994736897317987,0.19091666791549264,26.86833318074544,9.26666667064031,93.5
2016-05-13,0.44875000913937885,,,,22.041666666666668,74.66666666666667,,721.7249984741211,0.00041666665735344094,74.66666666666667,6.095238117944627,0.15979166814455917,25.947083552678425,9.325000047683716,112.83333333333333
2016-05-14,0.47458333770434064,,,,29.583333333333332,60.416666666666664,,720.1583353678385,0.0012499999720603228,72.45833333333333,6.281818238171664,0.3257333353161812,25.205833355585735,8.050000041723251,139.33333333333334
2016-05-15,0.441250001390775,,,,25.708333333333332,45.791666666666664,,719.0708312988281,0.016666666604578495,81.79166666666667,6.268181865865534,0.17690908976576544,22.827083349227905,5.683333307504654,74.95833333333333
2016-05-16,0.5770833392937978,,,,35.541666666666664,58.791666666666664,,716.2625020345052,0.00041666665735344094,68.08333333333333,6.4124999443689985,0.3793999975547194,26.493333021799724,5.5208333532015486,149.33333333333334
2016-05-17,0.49000000953674316,,,,33.333333333333336,72.0,,715.7208302815756,0.0008333333147068819,66.83333333333333,6.239130455514659,0.26833333327279735,28.62958335876465,6.9541666855414705,158.66666666666666
2016-05-18,0.4291666696468989,,,,34.375,49.0,,718.4000015258789,0.008750000192473332,82.45833333333333,6.166666666666667,0.18984615251135367,23.327916701634724,9.93333331743876,110.79166666666667
2016-05-19,0.4583333333333333,,,,25.958333333333332,64.875,,716.4958318074545,0.007083333175008495,82.33333333333333,6.021052636598286,0.2343571452157838,24.182500044504803,8.495833367109299,187.04166666666666
2016-05-20,0.5450000067551931,,,,25.125,51.08695652173913,,718.3375015258789,0.0020833332867672047,86.45833333333333,5.985714299338205,0.06399999931454659,22.804999828338623,7.058333357175191,98.83333333333333
2016-05-21,0.6250000149011612,,,,20.958333333333332,74.79166666666667,,718.4478229025136,0.0020833332867672047,85.58333333333333,5.9200000445048016,,25.16333333651225,7.608333388964335,95.29166666666667
2016-05-22,0.5037500063578287,,,,21.083333333333332,123.73913043478261,,716.5500030517578,0.00041666665735344094,82.75,5.876923194298377,,27.364166577657063,8.250000029802322,92.58333333333333
2016-05-23,0.5304166624943415,,,,21.75,105.66666666666667,,715.252173382303,0.0012499999720603228,80.875,5.930769260113056,0.33824999739590567,27.297499895095825,9.741666704416275,94.75
2016-05-24,0.5833333432674408,,,,23.958333333333332,119.04166666666667,,716.8833338419596,0.0,78.95833333333333,5.961111201180352,0.23983333634290224,27.94458333651225,9.237500031789144,101.375
2016-05-25,0.695833332836628,,,,20.791666666666668,110.73684210526316,,718.5636402476918,0.027500000161429245,82.75,6.014999985694885,0.07920833379709318,26.726666688919067,6.895833373069763,119.70833333333333
2016-05-26,0.9258333742618561,,,,24.916666666666668,84.70833333333333,,716.904167175293,0.00041666665735344094,70.04166666666667,6.854545441540805,0.18320833328471053,27.014583190282185,5.766666670640309,180.5
2016-05-27,0.803750013311704,,,,30.333333333333332,76.95833333333333,,713.2875010172526,0.002916666679084301,57.0,7.2625000675519304,0.1925416626424218,28.8091668287913,6.5374999443689985,171.95833333333334
2016-05-28,0.6374999781449636,,,,29.0,53.208333333333336,,716.2500050862631,0.0,69.45833333333333,6.969565246416175,0.2318333360211303,26.757500012715656,9.033333326379458,127.875
2016-05-29,0.6595833425720533,,,,24.291666666666668,47.833333333333336,,719.1125055948893,0.0,79.83333333333333,6.369999957084656,0.14295833367699137,25.327499866485596,8.34583330154419,96.04347826086956
2016-05-30,0.6533333559830984,,,,22.75,44.708333333333336,,718.5958302815756,0.0054166666232049465,78.625,6.410526275634766,0.1973333340138197,25.827916542689007,8.620833396911621,96.45833333333333
2016-05-31,0.6958333651224772,,,,27.125,47.291666666666664,,715.5541636149088,0.0,74.04166666666667,6.304545445875688,0.2272083320034047,27.034166653951008,6.950000007947286,156.58333333333334
2016-06-01,0.7021428516932896,,,,32.125,42.57142857142857,,716.13572038923,0.034583333879709244,69.625,6.762499958276749,0.32925000389514025,26.94666633605957,7.143750041723251,107.5
2016-06-02,0.7962499856948853,,,,23.0,40.333333333333336,,717.8333257039388,0.057916666846722364,79.91666666666667,6.649999952316284,0.203749998123385,24.492083231608074,5.354166696468989,171.25
2016-06-03,0.836249977350235,,,,30.5,57.833333333333336,,717.3208363850912,0.0,70.04166666666667,6.676190421694801,0.230708335332262,26.65041669209798,6.020833308498065,166.29166666666666
2016-06-04,1.0866666734218597,,,,14.5,49.583333333333336,,717.470827738444,0.0018181817775422876,79.0,6.762499948342641,0.11483333069675912,24.118749777475994,4.53333334128062,214.75
2016-06-05,0.8795832991600037,,,,25.25,26.666666666666668,,717.8374989827474,0.02958333313775559,68.25,6.659999942779541,0.17758333205711097,24.638333161671955,4.287499999006589,229.5
2016-06-06,0.851666659116745,,,,32.166666666666664,56.166666666666664,,716.9791692097982,0.0,48.083333333333336,7.04761909303211,0.26729166876369465,27.08500035603841,5.308333347241084,185.75
2016-06-07,0.7445833186308543,,,,36.875,66.5,,717.2166697184244,0.0,48.458333333333336,7.645833333333333,0.26491666946094483,27.986666758855183,6.483333254853885,190.5
2016-06-08,0.6566666563351949,,,,35.75,49.5,,717.0916646321615,0.0,68.20833333333333,7.0249999562899275,0.24241666189239672,27.298333326975506,8.78333330154419,142.375
2016-06-09,0.5662500411272049,,,,30.833333333333332,40.916666666666664,,717.5041631062826,0.0,72.0,6.933333317438762,0.2604583310894668,27.28625003496806,8.14166667064031,91.95833333333333
2016-06-10,0.6083333492279053,,,,30.0,53.708333333333336,,717.6041641235352,0.0,74.0,7.068420937186794,0.16775000211782753,27.515833218892414,7.558333317438762,77.875
2016-06-11,0.5454166332880656,,,,27.125,54.666666666666664,,718.9541651407877,0.0,78.33333333333333,6.582608637602433,0.12566666669833162,27.170000076293945,9.104166607062021,108.125
2016-06-12,0.522083297992746,,,,27.583333333333332,46.125,,719.316660563151,0.0,75.25,6.613043453382409,0.18066666663313904,28.205000082651775,7.9749999940395355,96.75
2016-06-13,0.49541667103767395,,,,25.541666666666668,51.583333333333336,,717.4291737874349,0.0,71.83333333333333,6.682352907517377,0.22795833317407718,29.195416768391926,9.004166543483734,97.91666666666667
2016-06-14,0.49416666229565936,,,,28.208333333333332,68.04166666666667,,715.5625,0.0,69.875,6.666666634877523,0.2535833361713837,29.71749981244405,9.366666654745737,96.04166666666667
2016-06-15,0.4099999666213989,,,,27.5,64.0,,716.7708307902018,0.0,67.83333333333333,6.82352943981395,0.2484583347880592,29.017083088556927,10.074999948342642,103.16666666666667
2016-06-16,0.42041662335395813,,,,29.875,69.20833333333333,,717.4833323160807,0.0,67.54166666666667,6.95,0.236541664674102,29.75625006357829,9.875000019868216,94.20833333333333
2016-06-17,0.44958330194155377,,,,22.25,61.75,,717.7916641235352,0.0,71.25,7.411111089918348,0.23866666570150605,29.271666288375854,9.608333269755045,92.625
2016-06-18,0.375000008692344,,,,24.166666666666668,52.666666666666664,,719.0458272298177,0.0,64.58333333333333,8.045454502105713,0.26133333034037304,29.798333565394085,10.445833305517832,93.95833333333333
2016-06-19,0.34458335240681964,,,,21.625,38.166666666666664,,720.8124974568685,0.0,64.08333333333333,9.437499980131784,0.24083333369344473,27.768333276112873,9.737500131130219,88.79166666666667
2016-06-20,0.3020833233992259,,,,17.708333333333332,33.041666666666664,,723.191660563151,0.016250000102445483,80.79166666666667,7.750000019868215,0.15175000054296106,24.24916664759318,9.870833357175192,99.70833333333333
2016-06-21,0.2604166964689891,,,,17.166666666666668,45.916666666666664,,722.3291676839193,0.0,71.70833333333333,7.150000008669767,0.23495833253643164,26.386249939600628,11.416666746139526,104.75
2016-06-22,0.3091667095820109,,,,16.958333333333332,57.166666666666664,,719.8000055948893,0.0,66.16666666666667,7.144444465637207,0.25608333402002853,27.748333136240642,9.683333352208138,102.875
2016-06-23,0.31166669726371765,,,,21.458333333333332,54.833333333333336,,719.4458338419596,0.0,69.5,8.169999957084656,0.25387499869490665,27.288749933242798,11.19999990860621,101.625
2016-06-24,0.3812500238418579,,,,21.041666666666668,47.333333333333336,,718.9416681925455,0.0,71.5,7.337500015894572,0.15145833153898516,26.7754168510437,9.058333297570547,91.04166666666667
2016-06-25,0.3700000047683716,,,,18.083333333333332,45.458333333333336,,718.7458318074545,0.0,71.5,7.0571429161798385,0.23133333252432445,27.65333326657613,12.012499988079071,109.16666666666667
2016-06-26,0.2970833480358124,,,,16.166666666666668,30.625,,719.9500020345052,0.0,68.70833333333333,7.152173933775528,0.2257500047174593,27.5541668732961,12.416666626930237,112.79166666666667
2016-06-27,0.5191666732231776,0.6500000059604645,,,14.916666666666666,54.333333333333336,,720.4166615804037,0.0,74.08333333333333,7.5608695278997,0.21083333362669995,27.088750044504803,9.699999968210856,93.08333333333333
2016-06-28,0.3800000051657359,,,,16.208333333333332,45.833333333333336,,720.1583302815756,0.0,68.75,7.320833325386047,0.2271666683955118,28.487499872843426,7.308333327372869,86.04166666666667
2016-06-29,0.4491666654745738,,,,18.541666666666668,32.3125,,719.0874964396158,0.0,66.54166666666667,7.213043482407279,0.18874999915715307,28.58500011761983,6.900000045696895,126.875
2016-06-30,0.4395833412806193,0.6500000059604645,,,23.541666666666668,47.5,,718.3499959309896,0.0,59.25,7.8541666467984514,0.2346250000409782,29.524166584014893,7.370833292603493,153.45833333333334
2016-07-01,0.45916667580604553,,,,22.375,60.791666666666664,,718.5749969482422,0.0,61.25,7.795454632152211,0.23437499864182124,29.952500025431316,8.508333335320154,97.0
2016-07-02,0.47333337863286334,,,,28.583333333333332,73.375,,718.5041656494141,0.0,61.166666666666664,9.416666666666666,0.2548750005662441,29.72083353996277,8.949999968210856,96.875
2016-07-03,0.46375001470247906,,,,31.0,52.583333333333336,,717.9000015258789,0.0,63.875,7.504347821940547,0.22670833353186026,30.962500015894573,9.17083332935969,110.70833333333333
2016-07-04,0.4475000003973643,,,,31.375,56.541666666666664,,717.6833318074545,0.0,61.75,8.228571392240978,0.258249999761271,31.21916675567627,8.979166567325592,96.5
2016-07-05,0.4104166626930237,,,,31.541666666666668,50.583333333333336,,718.0833333333334,0.0,61.333333333333336,7.905000066757202,0.2595416657471408,30.61791666348775,10.895833333333334,108.29166666666667
2016-07-06,0.45500000690420467,,,,29.25,51.54545454545455,,717.8913070015285,0.0,59.75,7.67083336909612,0.2544999987197419,30.533750136693318,11.1124999721845,102.95833333333333
2016-07-07,0.4024999973674615,,,,29.833333333333332,63.666666666666664,,717.4458363850912,0.0,61.666666666666664,9.066666671207972,0.25241666682995856,30.59291648864746,9.849999994039536,93.41666666666667
2016-07-08,0.41083332896232605,,,,26.375,61.041666666666664,,717.9541651407877,0.0,64.375,8.613043453382408,0.24304166750516742,30.481666564941406,9.904166599114737,89.04166666666667
2016-07-09,0.4349999961753686,,,,27.625,55.458333333333336,,718.7083358764648,0.0,64.08333333333333,7.845833381017049,0.25295832951087505,30.52875026067098,9.320833265781403,94.20833333333333
2016-07-10,0.4258333345254262,,,,27.666666666666668,86.41666666666667,,717.6083348592123,0.0,61.75,8.076190517062233,0.1808750000782311,30.419583400090534,9.145833333333334,103.5
2016-07-11,0.37333333243926364,,,,24.875,90.66666666666667,,716.6666692097982,0.0,54.25,7.880952335539318,0.25449999957345426,30.75416660308838,10.845833311478296,98.625
2016-07-12,0.40291666612029076,,,,24.416666666666668,61.5,,717.4000015258789,0.0,63.833333333333336,7.700000016585641,0.24620833535057804,29.09208337465922,10.487500051657358,99.16666666666667
2016-07-13,0.4399999988575776,,,,26.416666666666668,58.708333333333336,,718.7166646321615,0.0,56.833333333333336,8.429166734218597,0.24287499867690107,30.103750069936115,10.316666642824808,108.33333333333333
2016-07-14,0.4454166628420353,,,,27.583333333333332,56.833333333333336,,718.4083353678385,0.0,56.0,8.572727311741222,0.25862499536015093,30.919583400090534,9.866666694482168,93.33333333333333
2016-07-15,0.44999999677141506,,,,24.541666666666668,98.83333333333333,,717.9874979654948,0.0,51.541666666666664,9.887499988079071,0.26079166571920115,30.698333501815796,10.38749991854032,87.375
2016-07-16,0.5008333325386047,,,,23.166666666666668,87.875,,718.4166641235352,0.0,60.208333333333336,8.96666661898295,0.2565000024624169,29.742500066757202,11.92083332935969,88.75
2016-07-17,0.4595833321412404,,,,25.125,40.541666666666664,,719.4708302815756,0.0,60.5,8.50000003973643,0.2569999981787987,29.890416463216145,11.570833384990692,95.375
2016-07-18,0.4812499942878882,,,,26.791666666666668,42.458333333333336,,720.8583297729492,0.0,58.458333333333336,8.966666678587595,0.2578333344232912,29.822916507720947,11.429166754086813,88.25
2016-07-19,0.48624999697009724,,,,22.041666666666668,43.625,,721.8333282470703,0.0,64.45833333333333,7.478260869565218,0.2549999998882413,28.520833174387615,11.841666678587595,100.54166666666667
2016-07-20,0.5045833277205626,,,,24.5,34.791666666666664,,722.3291727701823,0.0,65.91666666666667,7.252380961463565,0.2274166683976849,28.166666746139526,10.825000007947287,98.625
2016-07-21,0.5966666688521703,,,,21.666666666666668,37.125,,722.0083262125651,0.0,66.75,7.617391296055006,0.22637499837825695,27.75125018755595,9.958333353201548,87.25
