,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2016-12-20,0.6674999961008629,15.79090911691839,7.190909038890492,22.809091047807172,14.125,95.25,,721.4291661580404,0.0,44.5,7.408333321412404,0.10512499914815028,,3.4090909226374193,187.25
2016-12-21,1.1887499981870253,,,,16.791666666666668,230.91666666666666,,716.5125020345052,0.0,49.25,11.412499964237213,0.10162500059232116,,3.6624999344348907,221.29166666666666
2016-12-22,0.6277777734729979,,,,7.826086956521739,141.58333333333334,,716.2041625976562,0.0,80.20833333333333,5.479166686534882,0.011624999965230623,,2.4090909375385805,218.91666666666666
2016-12-23,,,,,9.470588235294118,113.08333333333333,,713.3374964396158,0.0,83.04166666666667,4.160000006357829,0.06224999949336052,,1.125,248.25
2016-12-24,,,,,,179.375,,711.6583353678385,0.0,78.91666666666667,,0.07541666614512603,,5.3857143606458395,212.375
2016-12-25,,,,,,105.875,,710.0625025431315,0.0,77.83333333333333,,0.09112500073388219,,3.863636401566592,221.45833333333334
2016-12-26,,,,,,109.04166666666667,,713.7250035603842,0.0,78.16666666666667,,0.07195833406876773,,3.9818181720646946,234.625
2016-12-27,,,,,,88.125,,716.1875,0.0,78.41666666666667,,0.06250000042685618,,3.139999993145466,174.79166666666666
2016-12-28,,2.986666679382324,,,,159.79166666666666,,714.4624964396158,0.0,74.75,,0.08154166614015897,,3.060000003129244,245.875
2016-12-29,,2.7625000377496085,,,,129.4090909090909,,717.9916636149088,0.0,63.625,,0.04929166682995856,,14.366666787200504,143.16666666666666
2016-12-30,,2.649999996026357,,,,38.791666666666664,,718.5749944051107,0.0,38.916666666666664,,0.0850416662869975,,9.690908970141953,100.91666666666667
2016-12-31,,2.552173915116683,,,,124.66666666666667,,709.5260912024456,0.0,54.30434782608695,,0.07417391337778258,,4.068181832405654,221.6086956521739
2017-01-01,,,,,,109.5,,708.3250020345052,0.0,54.916666666666664,,0.09158333359907071,,5.694736807754166,196.125
2017-01-02,,,,,,68.125,,709.7874984741211,0.0,37.291666666666664,,0.11050000072767337,,6.459999993443489,225.45833333333334
2017-01-03,,,,,,153.20833333333334,,712.3000005086263,0.0,45.416666666666664,,0.10170833285277088,,3.527777757909563,232.58333333333334
2017-01-04,0.25799999907612803,,,,6.2,70.16666666666667,,712.4916687011719,0.0,82.04166666666667,4.074999988079071,0.010916666865038374,,5.956250027753413,200.54166666666666
2017-01-05,0.6394444414310985,,,,17.583333333333332,108.79166666666667,,708.1541697184244,0.0,74.0,6.461904798235212,0.10120833269320428,,4.3624999942258,212.79166666666666
2017-01-06,0.7650000154972076,,,,7.75,49.916666666666664,,712.9458363850912,0.0,83.375,4.9772727272727275,0.0010416666821887095,,6.98000001758337,192.125
2017-01-07,0.11666666592160861,,,,23.708333333333332,33.833333333333336,,725.5749944051107,0.0,53.125,4.695833335320155,0.08545833465177566,,6.230434767577959,143.41666666666666
2017-01-08,0.2981818165968765,,,,24.875,50.583333333333336,,724.5416692097982,0.0,43.583333333333336,8.474999944368998,0.10529166564811021,,6.571428530982563,192.6086956521739
2017-01-09,1.0245454489168795,,,,14.833333333333334,141.66666666666666,,718.3416748046875,0.0,49.166666666666664,6.979166666666667,0.10429166683267492,,3.399999990645382,244.25
2017-01-10,0.9834782513587371,,,,18.833333333333332,157.41666666666666,,712.8666712443033,0.0,51.041666666666664,7.216666678587596,0.11012500070501119,,3.9312500478699803,241.125
2017-01-11,0.9404166638851166,,,,20.0,186.70833333333334,,710.779167175293,0.0,54.083333333333336,7.329166730244954,0.10395833159176011,,6.662499964237213,227.33333333333334
2017-01-12,1.0431578865176754,,,,21.391304347826086,158.47058823529412,,711.4249954223633,0.0,64.45833333333333,6.412499964237213,0.10129166689390938,,4.49166670627892,224.25
2017-01-13,0.4383333356430133,,,,20.458333333333332,61.708333333333336,,715.1833318074545,0.0,73.70833333333333,4.7130434616752295,0.07654166609669726,,8.525000059604645,131.95833333333334
2017-01-14,0.2666666670702398,,,,25.041666666666668,37.541666666666664,,715.6166687011719,0.0,74.125,4.32999997138977,0.06658333260565996,,15.566666603088379,104.20833333333333
2017-01-15,0.441666666418314,,,,21.375,41.625,,710.3083343505859,0.0,73.5,4.695652194645094,0.07762500081056108,,7.063157897246511,144.875
2017-01-16,0.5024999951322874,,,,16.05,62.916666666666664,,710.095832824707,0.0,72.875,5.554166714350383,0.069875000413352,,4.968181879005649,158.54166666666666
2017-01-17,0.5833333324020108,,,,11.65,63.583333333333336,,710.5999908447266,0.0,77.95833333333333,5.370833317438762,0.006124999956227839,,3.0523809634503865,190.58333333333334
2017-01-18,0.6483333328117927,,,,5.454545454545454,68.29166666666667,,712.4541676839193,0.0,77.79166666666667,5.637500027815501,0.018791666720062494,,3.6619047369985354,171.5
2017-01-19,0.937916666890184,,,,16.863636363636363,91.0,,708.6416676839193,0.0,70.33333333333333,6.073913014453391,0.1017083334736526,,5.174999959766865,197.41666666666666
2017-01-20,0.7322727192870595,,,,18.458333333333332,112.16666666666667,,705.4833374023438,0.0,46.583333333333336,5.490909067067233,0.11129166542862852,,6.4142856746912,231.91666666666666
2017-01-21,0.7062499995032946,,,,24.041666666666668,202.6818181818182,,702.5124969482422,0.0,26.565217391304348,5.599999947981401,0.11254166718572378,,11.242857141863732,242.58333333333334
2017-01-22,0.38999999973636407,,,,33.041666666666664,67.04166666666667,,708.8000055948893,0.0,10.545454545454545,4.199999963535982,0.12112500037377079,,15.195652324220408,280.9583333333333
2017-01-23,0.6270833313465118,,,,21.125,88.54166666666667,,711.9499994913737,0.0,23.125,5.804166654745738,0.11845833311478297,,4.147368470697026,225.70833333333334
2017-01-24,1.2070833332836628,,,,21.958333333333332,180.54166666666666,,705.5249989827474,0.0,26.958333333333332,8.612500031789144,0.11537500059542556,,3.5571428877966746,247.79166666666666
2017-01-25,0.2899999996139245,,,,34.5,90.83333333333333,,708.8166656494141,0.0,19.125,5.1166666348775225,0.09458333362514774,,8.937499995032946,161.95652173913044
2017-01-26,0.2468181804499843,,,,39.0,42.166666666666664,,715.9208297729492,0.0,26.25,8.187499950329462,0.11858333398898442,,11.725000073512396,105.91666666666667
2017-01-27,0.3283333322033286,,,,26.166666666666668,31.291666666666668,,715.5333404541016,0.0,79.70833333333333,5.849999984105428,0.003875000159799432,,9.49545448104089,120.04166666666667
2017-01-28,0.6974999994660417,,,,22.391304347826086,46.95238095238095,,719.995839436849,0.0,80.95833333333333,4.21875,0.005750000088786085,,16.641666640837986,99.54166666666667
2017-01-29,0.651250003837049,,,,23.416666666666668,76.41666666666667,,721.1625010172526,0.0,48.25,4.191666692495346,0.09004166605882347,,3.643750021699816,255.54166666666666
2017-01-30,0.6429166694482168,,,,22.25,92.08333333333333,,717.9458338419596,0.0,34.916666666666664,5.829166611035665,0.12270833194876711,,4.877777791685528,205.70833333333334
2017-01-31,1.0499999945362408,,,,23.708333333333332,153.125,,713.2666651407877,0.0,39.25,6.875,0.12049999988327424,,4.617647064521032,236.29166666666666
2017-02-01,2.01125002404054,,,,27.130434782608695,135.41666666666666,,711.4250005086263,0.0,38.583333333333336,7.999999980131785,0.12291666663562258,,5.96875000372529,232.66666666666666
2017-02-02,1.8083333571751912,,,,33.666666666666664,112.375,,713.9416631062826,0.0,45.583333333333336,9.42083332935969,0.1249166636262089,,7.049999964237213,221.70833333333334
2017-02-03,1.779166708389918,,,,20.5,61.5,,716.5250040690104,0.0,79.625,5.441666682561238,0.005541666604888936,,5.3999999626116315,143.875
2017-02-04,2.1395833790302277,,,,10.333333333333334,54.416666666666664,,715.6374969482422,0.0,88.69565217391305,5.172727259722623,0.028291666802639764,,4.6714284888335635,186.125
2017-02-05,2.2233333388964334,,,,21.083333333333332,92.70833333333333,,712.4333216349283,0.0,75.47368421052632,5.708333273728688,0.10166666687776645,,4.519999939203262,253.79166666666666
2017-02-06,2.3352173981459243,,,,28.26086956521739,109.30434782608695,,709.7391277810801,0.0,71.04347826086956,6.626086981400199,0.12091666491081317,,5.8444444768958626,218.65217391304347
2017-02-07,1.6686956778816555,,,,24.166666666666668,87.58333333333333,,708.2999954223633,0.0,36.208333333333336,5.895652190498684,0.14445833334078392,,5.986363578926433,236.58333333333334
2017-02-08,1.5661905038924444,,,,30.565217391304348,88.04166666666667,,709.4083379109701,0.0,25.125,5.466666599114736,0.14908333495259285,,6.24761898744674,192.375
2017-02-09,1.614736883263839,,,,39.291666666666664,57.958333333333336,,716.2458343505859,0.0,32.541666666666664,5.637500047683716,0.1467916650387148,,10.05000017285347,136.5
2017-02-10,1.9504166891177495,,,,34.875,85.25,,715.3541692097982,0.0,70.70833333333333,5.15833334128062,0.14029166754335165,,5.2470588083652885,185.66666666666666
2017-02-11,2.2866667012373605,,,,40.291666666666664,149.0,,711.7541656494141,0.0,52.916666666666664,7.104166726271312,0.15316666848957539,,4.820000013709068,221.0
2017-02-12,1.5954167197148006,,,,27.652173913043477,84.83333333333333,,711.7500025431315,0.0,61.75,9.345833321412405,0.1530416685466965,,8.944444394359985,195.5
2017-02-13,1.5575000196695328,,,,24.217391304347824,52.583333333333336,,709.9916610717773,0.0,73.0,6.599999964237213,0.08658333324516813,,12.483333190282186,99.625
2017-02-14,1.6254545775326816,,,,22.476190476190474,65.57142857142857,,709.6208267211914,0.0,64.25,5.625,0.09687499948389207,,9.20909098874439,136.20833333333334
2017-02-15,1.411666731039683,,,,35.166666666666664,44.291666666666664,,715.2750015258789,0.0,42.25,4.737499972184499,0.1373749996225039,,7.513043450272602,101.66666666666667
2017-02-16,1.7100000083446503,,,,31.958333333333332,64.29166666666667,,713.1541646321615,0.0,43.625,5.679166654745738,0.1411250001595666,,6.759999996423721,129.625
2017-02-17,2.052105276208175,,,,19.304347826086957,106.41666666666667,,708.8791681925455,0.0,47.791666666666664,5.491666674613953,0.1716249998038014,,8.341666638851166,234.33333333333334
2017-02-18,1.6764706162845386,,,,31.083333333333332,131.04166666666666,,706.1208292643229,0.0,30.375,7.558333237965901,0.17866666552921137,,6.3647058930467155,219.70833333333334
2017-02-19,1.6222727623852817,,,,24.166666666666668,96.33333333333333,,705.7291692097982,0.0,61.875,7.6499999562899275,0.12037499885385235,,3.6500000528991223,190.58333333333334
2017-02-20,1.3071428877966744,,,,33.25,66.125,,711.2333297729492,0.0,27.375,4.236363660205495,0.22300000190734864,,10.173912934634997,275.625
2017-02-21,1.3774999976158142,,,,32.708333333333336,37.166666666666664,,714.1291732788086,0.0,13.875,4.020833323399226,0.19299999997019768,,5.199999963953381,309.3333333333333
2017-02-22,1.8080000162124634,,,,35.458333333333336,54.291666666666664,,710.1666641235352,0.0,7.708333333333333,5.277272755449468,0.19216666960467896,,5.87727270343087,252.33333333333334
2017-02-23,1.900000013411045,,,,30.125,135.29166666666666,,704.4625015258789,0.0,9.958333333333334,7.745833337306976,0.1869166682784756,,3.7200000073760746,245.66666666666666
2017-02-24,1.550000011920929,,,,29.875,87.125,,706.5041681925455,0.0,9.791666666666666,4.854545430703596,0.19233333071072897,,11.34545449777083,246.58333333333334
2017-02-25,1.3425000607967377,,,,41.625,70.54166666666667,,711.8958333333334,0.0,55.541666666666664,10.112500071525574,0.08116666572944571,,11.708333353201548,100.70833333333333
2017-02-26,1.4576190766834078,,,,41.166666666666664,77.79166666666667,,709.1916656494141,0.0,65.79166666666667,9.112500031789144,0.14237875677645206,,4.995833310609062,155.58333333333334
2017-02-27,1.4160000145435334,,,,28.416666666666668,76.875,,708.8541666666666,0.0,43.541666666666664,7.604166666666667,0.18879208387807012,,6.750000054637591,212.29166666666666
2017-02-28,1.505416676402092,,,,33.541666666666664,105.79166666666667,,708.9625015258789,0.0,50.791666666666664,9.412500043710073,0.1592083329645296,,5.365000003576279,179.54166666666666
2017-03-01,1.1425000006953876,,,,35.04347826086956,139.79166666666666,,712.0458348592123,0.0,31.666666666666668,5.763636415654963,0.182458333671093,,14.700000028861197,150.875
2017-03-02,1.0824999983112018,,,,49.666666666666664,54.375,,718.4208374023438,0.0,26.875,6.737499972184499,0.16304166909928122,,13.525000075499216,75.16666666666667
2017-03-03,1.299166664481163,,,,47.791666666666664,51.52173913043478,,720.6208343505859,0.0,47.625,9.554166734218597,0.10254166717641056,,12.833333412806192,100.58333333333333
2017-03-04,1.609999989469846,,,,24.208333333333332,38.666666666666664,,717.5541636149088,0.0,81.79166666666667,5.078947393517745,0.01395833320566453,,3.617647053564296,203.29166666666666
2017-03-05,1.7341666668653488,,,,19.416666666666668,74.91666666666667,,713.7458292643229,0.0,74.04166666666667,5.447058845968807,0.13249999932789555,,5.075000007947286,173.20833333333334
2017-03-06,1.7754166622956593,,,,25.208333333333332,100.41666666666667,,709.683339436849,0.0,67.375,4.995238054366339,0.18420833302661777,,4.892307681533007,195.66666666666666
2017-03-07,1.4391666650772095,,,,22.166666666666668,78.29166666666667,,712.4208348592123,0.0,73.54166666666667,5.445833345254262,0.14137499911400178,,5.839999961853027,189.54166666666666
2017-03-08,1.563333327571551,,,,19.041666666666668,45.86363636363637,,714.8166681925455,0.012916666766007742,83.45833333333333,5.15833334128062,0.13741666567511857,,4.94545455141501,157.25
2017-03-09,1.6134782666745393,,,,23.043478260869566,58.47826086956522,,712.9136380282315,0.0,78.04347826086956,4.878260861272397,0.20860869340274646,,5.742857173085213,161.8695652173913
2017-03-10,1.4716666688521702,,,,29.833333333333332,56.5,,712.3166580200195,0.0,70.95833333333333,5.247826078663701,0.19149999887061617,,6.010000084713101,169.58333333333334
2017-03-11,1.598750005165736,,,,25.541666666666668,56.375,,711.9791692097982,0.0,74.95833333333333,6.291666706403096,0.15274999919347465,,2.6083333119750023,154.45833333333334
2017-03-12,1.430833339691162,,,,22.333333333333332,31.25,,714.2833353678385,0.0,82.79166666666667,4.811764717102051,0.05266666648094542,,2.3333333333333335,196.79166666666666
2017-03-13,1.3404166648785274,,,,21.958333333333332,43.541666666666664,,713.6083348592123,0.0,75.29166666666667,4.174999952316284,0.179583336537083,,7.671428491494486,185.83333333333334
2017-03-14,1.5,,,,17.125,55.18181818181818,,716.1521792204484,0.0,77.0,8.10476187297276,0.07712499937042594,,4.133333325386047,148.625
2017-03-15,1.6945833365122478,,,,24.666666666666668,106.9090909090909,,715.1565206776495,0.0,76.45833333333333,7.787500003973643,0.19291667046491057,,6.041666666666667,179.95833333333334
2017-03-16,1.5371428501038324,,,,29.944444444444443,66.25,,713.8458251953125,0.0,69.29166666666667,7.478260807369066,0.15286956726998577,,7.47142859016146,150.25
2017-03-17,1.4975000073512394,,,,,88.41666666666667,,713.2083307902018,0.0,69.66666666666667,6.954166571299235,0.1981250001117587,,5.813043433686961,159.66666666666666
2017-03-18,1.4058333188295364,,,,,91.91666666666667,,714.9458363850912,0.0,67.79166666666667,11.42608706847481,0.21487499926782525,,8.25652178214944,194.75
2017-03-19,1.419166664282481,,,,,62.916666666666664,,715.0124969482422,0.0,66.25,6.017647070043227,0.18937499914318323,,8.061111092567444,151.54166666666666
2017-03-20,1.428333342075348,,,,,66.29166666666667,,713.216667175293,0.0,66.0,5.144444333182441,0.1895416647506257,,4.19999993480742,198.29166666666666
2017-03-21,1.5337500025828679,,,,,86.375,,711.5083363850912,0.0,61.75,5.270000028610229,0.21533332780624428,,5.995454525744373,176.45833333333334
2017-03-22,1.3804166714350383,,,,,101.5,,711.2250010172526,0.0,68.16666666666667,5.394444545110066,0.2140416681456069,,8.71304343705592,184.54166666666666
2017-03-23,1.3758333375056584,,,,,61.75,,709.6875076293945,0.0,68.83333333333333,5.450000047683716,0.17312499993325522,,11.316666632890701,102.20833333333333
2017-03-24,1.4645833273728688,,,,,77.54166666666667,,708.5249989827474,0.0,63.666666666666664,5.546153802138108,0.21291666741793355,,6.339130399667698,155.45833333333334
2017-03-25,1.4899999996026356,,,,,99.5,,709.9791615804037,0.0,46.958333333333336,5.519999980926514,0.22362500180800757,,7.321739161792009,180.95833333333334
2017-03-26,1.6662499805291493,,,,,91.66666666666667,,705.8208363850912,0.0,54.458333333333336,5.775000035762787,0.19283333296577135,,5.989473686406487,189.0
2017-03-27,1.5855555534362793,,,,,86.54166666666667,,706.0958353678385,0.0,60.625,6.325000047683716,0.21416667057201266,,7.617391302533772,169.66666666666666
2017-03-28,,,,,48.27272727272727,95.5,,703.2416636149088,0.0,66.75,4.806250035762787,0.18774999802311262,,8.099999986588955,157.58333333333334
2017-03-29,,,,,41.208333333333336,109.54166666666667,,705.1416625976562,0.0,39.125,4.865000057220459,0.22204166557639837,,8.295833379030228,145.5
2017-03-30,1.4681818051771685,,,,46.791666666666664,66.91666666666667,,708.4833323160807,0.0,34.208333333333336,6.185000109672546,0.225124999715869,,7.637499958276749,135.83333333333334
2017-03-31,1.4912499686082203,,,,40.583333333333336,116.70833333333333,,704.5166625976562,0.0,42.375,8.430434766023055,0.23308333343205354,,7.459090904078701,179.75
2017-04-01,1.5637499491373699,,,,37.583333333333336,105.66666666666667,,703.6166661580404,0.0,54.25,7.391304410022238,0.23158333504882953,,9.864999996870756,169.16666666666666
2017-04-02,,,,,34.08695652173913,80.43478260869566,,703.4391320270041,0.0,55.56521739130435,5.626086919204049,0.20586956697313682,,8.272727199576117,138.56521739130434
2017-04-03,,,,,36.73913043478261,73.8695652173913,,706.604343580163,0.0,39.08695652173913,4.911764761980842,0.24343477890057408,,5.609523883887699,167.1304347826087
2017-04-04,,,,,26.0,133.66666666666666,,703.6999994913737,0.0,25.833333333333332,5.231578902194374,0.19883333363880715,,8.794736909238916,243.125
2017-04-05,1.1358822934767778,,,,41.166666666666664,134.91666666666666,,710.9130408245584,0.0,18.75,5.129411641289206,0.2383750008108715,,11.973913052807683,105.33333333333333
2017-04-06,1.3120832741260529,,,,46.083333333333336,52.541666666666664,,714.6416625976562,0.0,35.541666666666664,5.310000085830689,0.19762500088351467,,14.279166718324026,102.08333333333333
2017-04-07,1.4462499419848125,,,,39.333333333333336,51.25,,713.6999994913737,0.0,69.08333333333333,5.0619047936939054,0.12620833216351457,,9.104166587193808,109.70833333333333
2017-04-08,1.472499946753184,,,,34.0,56.333333333333336,,710.0624923706055,0.0,70.20833333333333,4.457142784481957,0.1845000017589579,,7.654166673620542,117.95833333333333
2017-04-09,1.4583332737286885,,,,39.083333333333336,61.666666666666664,,707.275006612142,0.0,66.70833333333333,4.828571455819266,0.19250000392397246,,5.987500039239724,175.83333333333334
2017-04-10,1.4049999415874481,,,,34.958333333333336,66.41666666666667,,707.9458287556967,0.0,70.04166666666667,5.116666654745738,0.19508333636137346,,8.99565219360849,118.33333333333333
2017-04-11,1.3720832864443462,,,,31.291666666666668,67.33333333333333,,710.6291656494141,0.0,74.875,5.456521739130435,0.14733333140611649,,11.295833508173624,106.70833333333333
2017-04-12,1.2841666241486867,,,,37.875,36.25,,713.2000045776367,0.0,69.75,5.370833337306976,0.20837500117098293,,8.744999942183494,131.41666666666666
2017-04-13,1.3858332832654316,,,,24.875,38.958333333333336,,712.2291641235352,0.0,81.875,4.654166678587596,0.029250000254251063,,8.037499939401945,110.58333333333333
2017-04-14,1.3545833031336467,,,,28.083333333333332,34.25,,711.0791625976562,0.0,77.58333333333333,4.331818168813532,0.1057500010356307,,7.730434770169466,108.83333333333333
2017-04-15,1.4991666078567505,,,,23.166666666666668,49.375,,710.1166687011719,0.0,80.29166666666667,5.565217453500499,0.07175000058487058,,5.019999980926514,103.54166666666667
2017-04-16,1.3595651750979216,,,,28.347826086956523,57.0,,709.4782661769701,0.0,75.08695652173913,7.426086923350459,0.16982608780507807,,6.985714265278408,141.08695652173913
2017-04-17,1.4204166134198506,,,,25.875,59.416666666666664,,709.9916687011719,0.0,74.125,7.100000003973643,0.11737499975909789,,4.788888851801555,136.29166666666666
2017-04-18,1.3674999475479126,,,,34.291666666666664,69.5,,710.9833323160807,0.0,66.0,5.365217395450758,0.19674999821775904,,2.763636361468922,171.375
2017-04-19,1.4358332951863606,,,,35.869565217391305,85.16666666666667,,710.941660563151,0.0,57.958333333333336,6.824999948342641,0.22087500190051892,,4.0230768873141365,173.41666666666666
2017-04-20,1.4312499562899272,,,,33.208333333333336,71.08333333333333,,710.5083363850912,0.0,64.08333333333333,6.308333357175191,0.20587499882094562,,7.015384669487293,165.79166666666666
2017-04-21,1.4391666054725647,,,,45.125,64.20833333333333,,707.9541651407877,0.0,64.0,6.078260857125987,0.2083333316259086,,3.0636363950642673,136.25
2017-04-22,1.2912499209245045,,,,25.75,86.25,,708.1000010172526,0.0,68.875,4.475000003973643,0.20600000008319816,,8.354545484889638,155.54166666666666
2017-04-23,1.272916575272878,,,,42.041666666666664,33.125,,713.9791692097982,0.0,63.208333333333336,5.583333323399226,0.17920833337120712,,6.2999999739907,113.83333333333333
2017-04-24,1.5687499344348907,,,,34.333333333333336,59.625,,708.8208338419596,0.0,55.791666666666664,5.360869552778161,0.1880416632629931,,3.3428571735109602,136.25
2017-04-25,0.9312499966472387,,,,39.0,80.625,,702.1666641235352,0.0,31.541666666666668,4.60000001390775,0.2254166646550099,,4.014285761330809,260.2083333333333
2017-04-26,0.49458332856496173,,,,36.75,111.41666666666667,,702.3500035603842,0.0,16.166666666666668,5.122727307406339,0.22970833412061134,,9.04210524809988,251.20833333333334
2017-04-27,0.50291666512688,,,,44.0,84.83333333333333,,704.7416661580404,0.0,45.833333333333336,7.054166615009308,0.20983333388964334,,5.295238092541695,112.375
2017-04-28,0.9154166678587595,,,,48.291666666666664,121.25,,701.0749994913737,0.0,48.875,6.88695652588554,0.22366666475621363,,3.143750039394945,152.91666666666666
2017-04-29,0.7795833318183819,,,,39.958333333333336,150.08333333333334,,700.7416661580404,0.0,38.75,6.849999964237213,0.2132083329682549,,7.700000029343825,201.95833333333334
2017-04-30,0.4229166619479656,,,,55.166666666666664,98.41666666666667,,709.9166641235352,0.0,32.291666666666664,5.830434757730235,0.2390833318543931,,7.343749975785613,112.5
2017-05-01,0.5330434804377349,,,,48.26086956521739,69.95652173913044,,710.517381751019,0.0,40.91304347826087,6.38695652588554,0.247304347789158,,8.75384601836021,157.0
2017-05-02,0.5833333283662796,,,,41.375,67.41666666666667,,708.4173902428669,0.0,47.583333333333336,7.304166674613953,0.22983333693506816,,7.47857141494751,157.875
2017-05-03,0.6900000013411045,,,,46.916666666666664,96.83333333333333,,705.8083343505859,0.0,60.875,8.491666714350382,0.2334166712438067,,6.78125000372529,148.04166666666666
2017-05-04,0.34999999838570756,,,,47.833333333333336,55.125,,712.7666676839193,0.0,45.125,5.341666718324025,0.21979166893288493,,5.350000010596381,124.91666666666667
2017-05-05,0.6083333299805721,,,,46.916666666666664,64.83333333333333,,712.4666646321615,0.0,37.416666666666664,7.954166670640309,0.24387500163478157,,3.6666666782564588,138.125
2017-05-06,0.6416666631897291,,,,40.083333333333336,72.375,,710.0541687011719,0.0,52.291666666666664,6.8499999443689985,0.23766666712860265,,9.271428516932897,170.5
2017-05-07,0.5908333336313566,,,,38.416666666666664,47.25,,708.5416641235352,0.0,63.25,6.633333345254262,0.17808333373007676,,8.724999941885471,142.70833333333334
2017-05-08,0.6049999992052714,,,,26.916666666666668,45.291666666666664,,708.2565281080163,0.0,80.91666666666667,5.350000034679066,0.04283333302009851,,6.214999967813492,107.5
2017-05-09,0.8025000020861626,,,,27.208333333333332,58.25,,708.1708323160807,0.0,81.54166666666667,5.604166706403096,0.08870833289499085,,6.036842057579442,102.16666666666667
2017-05-10,0.8120833237965902,,,,32.458333333333336,86.66666666666667,,707.5500055948893,0.0,71.29166666666667,5.4772727272727275,0.10320833379713197,,6.435294175849242,119.29166666666667
2017-05-11,0.5983333376546701,,,,31.666666666666668,85.25,,707.6458384195963,0.0,61.166666666666664,6.612499992052714,0.19241666685168943,,6.607692301273346,168.25
2017-05-12,0.4841666618982951,,,,33.666666666666664,79.125,,709.2416636149088,0.0,49.583333333333336,6.441666682561238,0.20979166651765505,,4.721428517784391,148.33333333333334
2017-05-13,0.5462499981125196,,,,36.041666666666664,72.375,,708.7666651407877,0.0,60.291666666666664,9.587500055631002,0.2029166673310101,,8.256250016391277,135.875
2017-05-14,0.5462500043213367,,,,44.375,50.666666666666664,,708.3791681925455,0.0,55.75,8.137500007947287,0.2310833322505156,,7.187499935273081,160.0
2017-05-15,0.6195833347737789,,,,36.5,61.916666666666664,,707.4916661580404,0.0,69.04166666666667,5.356521689373514,0.20712499984074384,,8.893749997019768,113.25
2017-05-16,0.5208333308498064,,,,32.0,72.33333333333333,,704.8291727701823,0.0,68.5,4.995833337306976,0.22954166595203182,,9.070833389957746,108.0
2017-05-17,0.5050000008195639,,,,32.416666666666664,100.8695652173913,,704.0608732804009,0.0008333333147068819,59.25,6.270833392937978,0.20441666536498815,32.27900009155273,10.680000028014183,146.16666666666666
2017-05-18,0.6512499998013178,,,,35.708333333333336,80.79166666666667,,704.1791661580404,0.0,68.33333333333333,5.345454541119662,0.18237500234196583,28.395416418711346,8.365217409704043,152.79166666666666
2017-05-19,0.6104166619479656,,,,35.416666666666664,74.875,,703.6708272298177,0.0,64.75,5.159999990463257,0.22275000154816857,28.982916990915935,9.508333265781403,110.875
2017-05-20,0.5024999951322874,,,,28.708333333333332,62.166666666666664,,705.9708302815756,0.0,71.20833333333333,5.529166638851166,0.0977916660097738,26.550416628519695,8.51764714016634,93.16666666666667
2017-05-21,0.5758333404858907,,,,26.391304347826086,46.5,,708.5999959309896,0.0,80.75,4.879166682561238,0.09062500034148495,25.30916690826416,12.820833524068197,92.54166666666667
2017-05-22,0.5274999986092249,,,,23.541666666666668,37.625,,709.3291625976562,0.0,83.0,4.233333292461577,0.06949999912952383,22.979166666666668,6.099999886292678,158.25
2017-05-23,0.5712500040729841,,,,32.916666666666664,51.916666666666664,,707.5124944051107,0.0,78.33333333333333,4.970833321412404,0.15829166785503426,25.989999930063885,9.18571426825864,126.83333333333333
2017-05-24,0.3479166639347871,,,,46.458333333333336,40.791666666666664,,708.6875076293945,0.0,61.25,4.404166638851166,0.21708333243926367,23.5329167842865,7.847826042900914,149.16666666666666
2017-05-25,0.7258333303034306,,,,47.0,85.625,,705.4041620890299,0.0,63.0,6.783333381017049,0.2315833360577623,26.827916622161865,6.7157895204268,168.70833333333334
2017-05-26,0.7445833298067251,,,,39.041666666666664,84.70833333333333,,706.4583333333334,0.0,67.95833333333333,5.595833361148834,0.14008333316693702,29.360000054041546,4.17500000409782,155.0
2017-05-27,0.7791666649281979,,,,41.666666666666664,109.42857142857143,,707.3708343505859,0.0,62.875,6.4166666467984514,0.18866666824518083,30.34625005722046,6.828571441272895,148.33333333333334
2017-05-28,0.6745833282669386,,,,41.25,83.79166666666667,,706.5999984741211,0.0,64.125,7.559090831063011,0.17820833592365184,30.06249984105428,8.77619049236888,154.625
2017-05-29,0.4991666649778684,,,,30.565217391304348,46.041666666666664,,710.6041666666666,0.0,77.125,6.61363638531078,0.15545833141853413,23.86666663487752,10.666666761040688,141.79166666666666
2017-05-30,0.4387500000496705,,,,32.416666666666664,41.916666666666664,,711.250010172526,0.0,66.875,4.900000015894572,0.1780833340405176,25.587499856948853,11.08421049619976,120.95833333333333
2017-05-31,0.43916666445632774,,,,33.791666666666664,39.73913043478261,,710.4833399454752,0.0,65.375,4.959090926430442,0.20749999831120172,25.269583304723103,10.24545457688245,111.625
