,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2,NORESTE2
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2016-03-14,,6.953846326241126,23.238461347726677,26.115384615384617,,61.083333333333336,30.695652173913043,,0.0,,14.137500047683716,0.20741666816563034,27.78000005086263,6.950000007947286,222.91666666666666
2016-03-15,,4.6400000095367435,13.873333072662353,15.473333422342936,,53.833333333333336,32.18181818181818,,0.0,,10.679166634877523,0.15570833186696595,27.387916723887127,9.33333338300387,227.875
2016-03-16,,10.2666667898496,14.066666762034098,18.09166653951009,,57.791666666666664,41.7,,0.0,,11.729166666666666,0.10400000045774505,24.637499968210857,9.512499968210856,210.0
2016-03-17,,10.533333248562283,15.45555559794108,17.477778010898167,,73.47619047619048,62.733333333333334,,0.0,,11.729166666666666,0.1610416674714846,25.296666701634724,8.550000150998434,120.91666666666667
2016-03-18,,14.230769010690542,17.07692315028264,23.353846109830418,,58.875,49.86666666666667,,0.0,,11.058333237965902,0.1851666676957393,26.539999961853027,8.433333367109299,152.70833333333334
2016-03-19,,8.55833343664805,10.800000111262003,13.050000031789144,,39.81818181818182,24.785714285714285,,0.015416667253399888,,9.6260869399361,0.12329166555233921,15.78000005086263,15.691666722297668,154.5
2016-03-20,,12.959999823570252,10.650000143051148,17.200000190734862,,27.791666666666668,12.88888888888889,,0.0,,9.395833333333334,0.10995833305544996,14.09624989827474,9.554166634877523,172.47826086956522
2016-03-21,,7.364705955280977,11.941176386440501,13.78823538387523,,50.041666666666664,14.130434782608695,,0.0,,11.704166650772095,0.2385416692995932,15.768333236376444,11.412500023841858,140.83333333333334
2016-03-22,,7.987499892711639,13.874999940395355,16.556249916553497,,41.5,19.272727272727273,,0.0,,11.350000023841858,0.23733333134441637,19.69333342711131,8.808333406845728,187.625
2016-03-23,,12.300000250339508,17.34999990463257,22.200000524520874,,47.130434782608695,24.666666666666668,,0.0,,12.616666754086813,0.23724999986006878,26.321666717529297,7.14999998609225,165.25
2016-03-24,,5.65555559264289,9.355555693308512,10.900000042385525,,59.708333333333336,20.181818181818183,,0.0,,10.525000015894571,0.2415833332828091,23.28083332379659,14.645833353201548,127.20833333333333
2016-03-25,,9.059999918937683,10.249999904632569,14.859999847412109,,35.125,14.0,,0.0,,16.46666665871938,0.22262500134820584,19.90208347638448,11.35833340883255,146.125
2016-03-26,,9.074999928474426,12.03333330154419,16.05833339691162,,33.54545454545455,21.31578947368421,,0.0,,13.669565200805664,0.15262499863941534,20.225833376248676,7.337500095367432,127.29166666666667
2016-03-27,,9.363636547868902,11.381818164478648,15.5363637750799,,42.625,25.73913043478261,,0.0,,9.817391271176545,0.232666666789252,23.300833225250244,8.316666692495346,140.08333333333334
2016-03-28,,5.427272818305275,13.290909073569559,15.627272692593662,,43.916666666666664,34.166666666666664,,0.0037499999161809683,,8.79090911691839,0.02904166659573093,19.86916669209798,8.60833332935969,145.41666666666666
2016-03-29,,9.791666607062021,14.883333444595337,17.766666730244953,,54.36363636363637,41.125,,0.0041666665735344095,,9.84166669845581,0.17579166600383664,23.05416663487752,9.337500035762787,154.58333333333334
2016-03-30,,14.371428421565465,20.285714285714285,25.214285714285715,,68.68181818181819,58.666666666666664,,0.0,,10.637500087420145,0.09641666665750866,26.005833228429157,6.124999970197678,163.45833333333334
2016-03-31,,10.631578959916768,16.21578934318141,20.40526314785606,,55.21739130434783,33.8,,0.0,,12.579166690508524,0.14362499893953404,29.69583336512248,9.679166714350382,227.20833333333334
2016-04-01,,15.69999982515971,18.513333320617676,26.433333365122476,,62.608695652173914,36.34782608695652,,0.0,,10.354166587193808,0.2239583324068614,24.395416498184204,15.733333428700766,128.79166666666666
2016-04-02,,14.299999856948853,13.479999923706055,20.33000020980835,,22.91304347826087,16.85,,0.0,,9.824999948342642,0.1751250005327165,17.239166498184204,10.225000023841858,90.20833333333333
2016-04-03,,10.807692417731651,11.430769260113056,17.37692297421969,,23.791666666666668,13.31578947368421,,0.0,,12.860869573510211,0.24504166638750272,19.709999839464825,8.399999976158142,165.91666666666666
2016-04-04,,7.100000063578288,12.75,15.766666571299234,,30.833333333333332,16.45,,0.0,,13.020833293596903,0.24558332970870347,22.21541674931844,7.63333327571551,140.875
2016-04-05,,9.541666666666666,14.183333277702332,18.81666660308838,,40.75,19.91304347826087,,0.0,,13.475000023841858,0.23983332994005954,23.136249939600628,10.71666673819224,141.625
2016-04-06,,5.7142857653754096,9.82857152393886,11.378571305956159,,35.125,20.772727272727273,,0.0,,10.258333365122477,0.16837499958152571,23.83791669209798,10.1875,131.08333333333334
2016-04-07,,13.157142571040563,14.842857088361468,21.30000046321324,,42.916666666666664,24.571428571428573,,0.0,,10.269565250562584,0.13679166679503396,24.017916599909466,9.208333253860474,164.875
2016-04-08,,13.799999918256487,17.44285719735282,24.28571401323591,,44.95454545454545,30.45,,0.0,,9.758333365122477,0.03754166736325715,22.795416593551636,10.304166674613953,138.83333333333334
2016-04-09,,8.499999947018093,13.0,16.988889164394802,,42.04347826086956,30.428571428571427,,0.0018181817775422876,,9.587499976158142,0.1402916671601512,22.197916666666668,11.73750009139379,150.41666666666666
2016-04-10,,11.29000015258789,12.450000095367432,16.550000190734863,,35.38095238095238,23.7,,0.0016666666294137638,,8.923809505644298,0.16716666774785457,24.227916717529297,11.050000071525574,154.16666666666666
2016-04-11,,6.3,11.530000162124633,14.21000018119812,,45.63636363636363,31.647058823529413,,0.0,,9.662499984105429,0.20075000074575655,27.43624981244405,7.691666652758916,159.54166666666666
2016-04-12,,9.299999935286385,14.585714203970772,17.621428421565465,,77.55,59.26315789473684,,0.0,,8.636363636363637,0.11500000042724423,25.535416682561237,10.004166702429453,147.33333333333334
2016-04-13,,10.96428576537541,13.321428639548165,16.328571319580078,,43.526315789473685,28.733333333333334,,0.0,,8.616666674613953,0.11141666700132191,22.97541681925456,11.933333188295364,75.45833333333333
2016-04-14,,6.413333225250244,11.766666603088378,14.03333314259847,,36.95652173913044,22.391304347826086,,0.0,,9.752380916050502,0.16083333227046145,23.37374981244405,10.158333440621695,165.79166666666666
2016-04-15,,13.733333322736952,16.944444762335884,22.177777820163303,,47.08695652173913,36.15,,0.0012499999720603228,,9.1217390143353,0.059083333685218044,21.626250108083088,11.354166646798452,144.20833333333334
2016-04-16,,5.600000040871756,12.171428680419922,13.0,,65.57142857142857,46.1578947368421,,0.0,,10.43750003973643,0.22325000107715218,25.96249993642171,11.441666622956594,148.5
2016-04-17,,6.726666593551636,9.546666781107584,12.333333587646484,,71.15,54.57142857142857,,0.0,,9.579166650772095,0.23287500065634958,26.936249891916912,10.06666656335195,126.54166666666667
2016-04-18,,6.988888846503364,11.322222179836697,14.566666920979818,,53.0,38.6875,,0.002916666679084301,,8.809523854936872,0.21437500210595317,24.93958330154419,9.441666712363562,102.73913043478261
2016-04-19,,10.472727016969161,14.854545333168723,17.1363637230613,,33.38095238095238,18.3,,0.0,,8.199999968210856,0.18162500055041164,24.045416673024494,12.762500047683716,149.45833333333334
2016-04-20,,8.66666672627131,12.12500007947286,15.550000111262003,,31.52173913043478,18.0,,0.00041666665735344094,,7.458333373069763,0.15554166883036183,24.60291663805644,8.820833295583725,140.91666666666666
2016-04-21,,5.655555539660984,10.577777756585014,12.80000008477105,,41.81818181818182,27.647058823529413,,0.0,,7.457142943427677,0.25320833326744224,26.083749850591023,9.412499964237213,129.41666666666666
2016-04-22,,6.562499910593033,11.612499952316284,12.637500047683716,,48.095238095238095,30.38888888888889,,0.03375000048739215,,6.965217424475628,0.18962499765135968,24.835416555404663,10.295833349227905,133.70833333333334
2016-04-23,,3.559999942779541,11.160000038146972,11.939999961853028,,48.608695652173914,27.857142857142858,,0.010416666744276881,,6.825000007947286,0.1520416661805939,22.46833324432373,9.449999958276749,172.41666666666666
2016-04-24,,10.057142836706978,12.850000040871757,16.378571033477783,,40.526315789473685,19.470588235294116,,0.0,,7.499999920527141,0.240458330673088,25.765000104904175,7.808333307504654,165.125
2016-04-25,,14.421428748539515,15.614285673413958,21.314285823277064,,68.43478260869566,45.888888888888886,,0.0,,8.779166658719381,0.25683333708245,29.56291675567627,9.379166652758917,155.91666666666666
2016-04-26,,6.9923077546633206,11.607692351708046,14.207692439739521,,86.9047619047619,60.86666666666667,,0.0,,7.181818181818182,0.23762500159015568,29.515416383743286,8.745833287636438,139.125
2016-04-27,,8.74999988079071,10.575000047683716,13.625,,101.04347826086956,46.05555555555556,,0.0,,7.5625,0.259875000755225,29.418333371480305,12.974999884764353,130.45833333333334
2016-04-28,,11.022221989101833,15.077777756585014,18.388888782925076,,92.1304347826087,57.8,,0.0,,7.529166579246521,0.2191249994308843,28.337916771570843,10.633333305517832,131.375
2016-04-29,,7.2437500059604645,12.71875,16.156249940395355,,82.95652173913044,55.84615384615385,,0.0,,6.504347718280295,0.11270833359837222,26.990416685740154,8.533333281675974,140.79166666666666
2016-04-30,,6.149999959128244,11.885714258466448,14.278571265084404,,71.52173913043478,35.833333333333336,,0.0,,8.09583330154419,0.26137500317418016,28.71583318710327,11.629166781902313,125.5
2016-05-01,,10.541666785875956,11.741666674613953,16.84166693687439,,68.45454545454545,60.64705882352941,,0.0,,6.782608820044476,0.20325000117494105,28.517916679382324,9.45416671037674,132.45833333333334
2016-05-02,,7.788888984256321,8.744444529215494,12.055555608537462,,32.10526315789474,17.23076923076923,,0.03625000058673322,,5.833333333333333,0.05124999963057538,19.96791656812032,13.337499976158142,118.3913043478261
2016-05-03,,6.2299998760223385,10.02999987602234,12.130000019073487,,26.625,14.5,,0.0,,6.133333325386047,0.12291666668412897,19.539583285649616,7.7791666984558105,151.41666666666666
2016-05-04,,7.522222359975179,13.388888676961264,14.788888931274414,,35.916666666666664,20.666666666666668,,0.0,,7.483333349227905,0.24758333525581597,24.326666673024494,7.487500001986821,193.0
2016-05-05,,7.078571421759469,14.899999993188041,16.14999989100865,,36.625,20.35,,0.0,,9.387500007947287,0.25329166832185973,26.322083234786987,7.733333349227905,164.08333333333334
2016-05-06,,7.468749955296516,12.337499976158142,15.431250095367432,,41.75,20.4,,0.0,,13.237499872843424,0.2710000005220839,26.53749990463257,10.254166523615519,124.5
2016-05-07,,10.266666531562805,14.041666666666666,16.391666809717815,,41.391304347826086,24.285714285714285,,0.0,,9.620833198229471,0.19116666780125038,23.918750127156574,10.72083322207133,147.08333333333334
2016-05-08,,5.584615395619319,9.338461545797495,11.376923047579252,,31.142857142857142,24.05263157894737,,0.0,,5.516666611035665,0.16279166959187327,24.428750197092693,8.25416668256124,110.70833333333333
2016-05-09,,4.178571394511631,10.4928571837289,11.98571423121861,,45.916666666666664,36.7,,0.008333333612730106,,4.608333269755046,0.1665833362591608,25.37749973932902,10.662499994039536,156.79166666666666
2016-05-10,,11.769999790191651,12.699999809265137,17.409999942779542,,66.36363636363636,44.69230769230769,,0.0,,5.229166587193807,0.2586249988041042,29.521666685740154,9.925000061591467,180.79166666666666
2016-05-11,,14.24615373978248,14.223076967092661,20.276923399705154,,68.56521739130434,47.07692307692308,,0.0,,4.270833373069763,0.17366666582529433,27.974166711171467,9.058333367109299,142.79166666666666
2016-05-12,,7.600000031789144,10.720000139872234,13.933333333333334,,65.61904761904762,51.578947368421055,,0.0,,5.513043445089589,0.1957916675892193,27.470833381017048,10.66666672627131,133.08333333333334
2016-05-13,,8.976470582625446,11.441176470588236,15.576470599454993,,56.09090909090909,36.8421052631579,,0.0,,6.4086956355882725,0.15916666593208598,26.741666555404663,10.558333357175192,143.54166666666666
2016-05-14,,6.406666660308838,10.160000165303549,11.733333333333333,,56.80952380952381,30.55,,0.0024999999441206455,,3.895238058907645,0.20329166901744125,25.6241668065389,9.820833285649618,172.41666666666666
2016-05-15,,7.612500101327896,8.731250137090683,12.293750077486038,,35.6,24.6,,0.009166666694606343,,3.971428530556815,0.12141666678750578,23.102916876475017,6.983333388964335,119.375
2016-05-16,,14.07499990860621,16.266666571299236,21.266666968663532,,46.95238095238095,35.9375,,0.0025000000217308602,,4.361904780069987,0.26283332873814896,27.012916803359985,7.995833386977513,176.54166666666666
2016-05-17,,10.328571353639875,14.228571346827916,17.207142898014613,,40.791666666666664,28.761904761904763,,0.0,,4.218181826851585,0.2622083379343773,28.783750136693318,9.31249996026357,165.33333333333334
2016-05-18,,6.14285717691694,10.26428576878139,12.271428516932897,,54.09090909090909,47.333333333333336,,0.0041666665735344095,,4.027272701263428,0.14829166406707373,24.200000047683716,11.720833281675974,152.04166666666666
2016-05-19,,5.736363584345037,9.090909220955588,11.399999921972102,,45.476190476190474,34.05555555555556,,0.008749999882032474,,4.768420922128778,0.16291666695906315,24.773333072662354,11.070833285649618,93.45833333333333
2016-05-20,,8.745454701510342,11.654545437205922,14.618181835521352,,40.869565217391305,29.954545454545453,,0.00041666665735344094,,3.904545393857089,0.10433333347221681,23.605000019073486,8.50416668256124,144.33333333333334
2016-05-21,,8.41249991953373,12.099999964237213,14.850000023841858,,77.72727272727273,66.36842105263158,,0.013333333112920323,,3.9000000331712807,0.1392916686309036,25.569999933242798,8.875000019868216,143.33333333333334
2016-05-22,,7.571428554398673,9.749999965940203,11.442857095173427,,126.54545454545455,93.76470588235294,,0.0016666666294137638,,3.977272727272727,0.13587499942514114,27.868333101272583,9.366666615009308,131.58333333333334
2016-05-23,,19.38750010728836,18.587499856948853,25.68750035762787,,92.72727272727273,60.0,,0.0024999999441206455,,4.1826086873593535,0.20166666574853784,27.699583212534588,11.629166702429453,135.79166666666666
2016-05-24,,15.51538456403292,16.807692307692307,21.123076879061184,,101.0952380952381,70.35,,0.0012499999720603228,,4.079166690508525,0.2301666698185727,28.391250133514404,10.375000059604645,142.25
2016-05-25,,9.95000010728836,13.18750011920929,16.337499976158142,,97.6842105263158,97.61538461538461,,0.003913043390797532,,3.8818182078274814,0.08900000011730615,27.192173916360606,8.947826095249342,137.8695652173913
2016-05-26,,8.029411764705882,13.229411742266487,16.223529310787427,,70.0,44.31578947368421,,0.0,,4.166666587193807,0.18516666272383495,27.53416673342387,8.266666611035665,178.625
2016-05-27,,10.992307626284086,15.63076928945688,18.469230578495907,,57.78260869565217,34.10526315789474,,0.002083333364377419,,4.4772726839238945,0.23666666544644008,29.265833218892414,10.937499980131784,219.17391304347825
2016-05-28,,10.09230767763578,13.146153890169584,15.669230607839731,,60.17391304347826,40.111111111111114,,0.0,,6.299999940963018,0.23812500134226866,27.041666587193806,11.34583322207133,151.875
2016-05-29,,9.744444529215494,10.788888931274414,14.077777756585014,,75.76190476190476,55.0,,0.0,,3.9000000953674316,0.11670833390477735,25.570416768391926,8.504166652758917,144.45833333333334
2016-05-30,,7.327777730094062,10.922222137451172,14.149999883439806,,78.0,50.89473684210526,,0.00739130418261756,,4.069565233976944,0.19669565326615196,26.54000000331713,10.334782538206682,135.7826086956522
2016-05-31,,5.989473669152511,9.194736857163278,11.584210471103066,,41.43478260869565,33.8421052631579,,0.0,,4.170833309491475,0.23175000045254515,27.46875,9.320833305517832,156.25
2016-06-01,,8.527777764532301,11.238888872994316,13.927777820163303,,47.08695652173913,35.07142857142857,,0.06791666514861087,,4.170833388964335,0.22479166565365935,25.665833234786987,9.712499956289927,154.25
2016-06-02,,6.826666688919067,10.086666552225749,13.093333371480306,,56.25,38.05882352941177,,0.038333334416771926,,4.037500063578288,0.21470833533870368,24.929999987284344,7.795833379030228,189.0
2016-06-03,,10.684615355271559,14.276923179626465,18.49230773632343,,49.78260869565217,40.88235294117647,,0.0,,4.291304422461468,0.21687500189970402,26.727083285649616,7.541666607062022,196.5
2016-06-04,,8.649999976158142,12.649999916553497,15.356250047683716,,51.75,35.25,,0.008749999882032474,,4.317391271176546,0.12950000123722324,25.135416587193806,7.354166726271312,202.0
2016-06-05,,11.642857074737549,12.099999972752162,15.085714067731585,,35.5,20.818181818181817,,0.012499999720603228,,5.066666693914504,0.2036666680360213,25.481250047683716,7.637500077486038,199.33333333333334
2016-06-06,,9.326666736602784,13.8133331934611,16.813333384195964,,42.625,19.85,,0.0,,4.878260736880095,0.2883750013813066,27.359166383743286,7.437499970197678,224.20833333333334
2016-06-07,,9.542857204164777,13.29285717010498,15.828571660178048,,54.375,23.565217391304348,,0.0,,4.875,0.2866666655172594,28.210416714350384,7.88333327571551,199.3913043478261
2016-06-08,,7.574999809265137,10.774999976158142,12.325000047683716,,99.95,39.666666666666664,,0.0,,,0.26754166616107494,27.77416706085205,9.237500016887983,146.04166666666666
2016-06-09,,,,,,49.40909090909091,29.95,,0.0,,,0.25350000022444874,27.78041664759318,9.933333446582159,127.91666666666667
2016-06-10,,,,,,66.27272727272727,44.05555555555556,,0.0,,,0.20408333290348915,28.195833524068195,9.783333321412405,124.70833333333333
2016-06-11,,,,,,77.5,45.86666666666667,,0.0,,,0.1454166661230071,27.819166739781696,11.074999968210856,140.75
2016-06-12,,,,,,67.66666666666667,48.75,,0.0,,7.190908952192827,0.18791666809314242,29.328095299857004,9.331818168813532,139.79166666666666
2016-06-13,,,,,,69.0,46.0,,0.0,,7.12727275761691,0.2274166667581691,29.901249885559082,10.362499992052713,132.66666666666666
2016-06-14,,,,,,74.38095238095238,43.611111111111114,,0.0,,7.274999996026357,0.2511666680899604,30.2154168287913,10.90416669845581,130.70833333333334
2016-06-15,,,,,,70.52173913043478,39.77272727272727,,0.0,,8.712500015894571,0.24229166318158,29.729999939600628,12.216666678587595,150.5
2016-06-16,,,,,,72.41666666666667,40.25,721.21875,0.0,,11.67083332935969,0.23733333012205549,30.424583594004314,11.154166718324026,135.41666666666666
2016-06-17,,,,,,69.61904761904762,47.2,721.7291666666666,0.0,,6.766666670640309,0.23329166775996177,29.9162499109904,10.699999948342642,134.0
2016-06-18,,,,,,54.45454545454545,40.705882352941174,723.0291595458984,0.0,,8.295833428700766,0.26754166281898506,30.40499997138977,11.104166626930237,124.625
2016-06-19,,,,,,44.13636363636363,21.470588235294116,,0.0,,11.791666666666666,0.283666669264979,28.357499678929646,11.529166638851166,133.54166666666666
2016-06-20,,,,,,72.47619047619048,41.0,,0.01333333303531011,,9.424999932448069,0.1552500007189034,24.71250017484029,10.225000063578287,139.125
2016-06-21,,,,,,61.68181818181818,25.7,,0.0,,11.912499944368998,0.2660833304107655,27.108333349227905,12.037499944368998,143.08333333333334
2016-06-22,,,,,,73.65217391304348,32.857142857142854,714.6833343505859,0.0,42.666666666666664,13.087499996026358,0.2699583344801795,27.959166765213013,11.312500059604645,135.75
2016-06-23,,,,,,56.375,25.19047619047619,715.5541661580404,0.0,61.958333333333336,15.841666539510092,0.25020833215482224,27.863333304723103,12.2000000278155,132.91304347826087
2016-06-24,,,,,,51.333333333333336,28.2,714.8666610717773,0.0,62.375,11.621739180191703,0.15354166610632092,27.566666682561237,11.037500003973642,122.875
2016-06-25,,,,,,64.78260869565217,29.318181818181817,714.6791661580404,0.0,65.58333333333333,14.024999876817068,0.21925000306024836,27.997499863306682,12.929166575272879,135.33333333333334
2016-06-26,,,,,,45.13636363636363,22.45,716.1291656494141,0.0,62.041666666666664,12.120833297570547,0.20270833255684315,27.974999745686848,13.974999984105429,140.125
2016-06-27,,,,,,67.17391304347827,30.666666666666668,716.7217301078465,0.020416667064030964,68.83333333333333,9.433333337306976,0.191083334221427,27.43541685740153,9.98333336909612,121.875
2016-06-28,,,,,,39.95454545454545,26.142857142857142,716.4625015258789,0.0,61.875,5.770833313465118,0.23837499894337574,29.006666739781696,8.1875,99.5
2016-06-29,,,,,,52.75,26.11111111111111,715.0666656494141,0.0,58.125,5.279166638851166,0.21375000073749106,29.05791664123535,8.154166673620542,174.91666666666666
2016-06-30,,,,,,45.391304347826086,24.571428571428573,714.1791636149088,0.0,52.333333333333336,6.9291666348775225,0.25695833427986753,30.045833190282185,8.583333422740301,132.08695652173913
2016-07-01,,,,,,67.5,38.8235294117647,714.4625015258789,0.0,53.416666666666664,7.2166666984558105,0.25712500168204616,30.637083371480305,9.81250007947286,127.04166666666667
2016-07-02,,,,,,72.52173913043478,44.34782608695652,714.4000015258789,0.0,54.041666666666664,11.037499984105429,0.262625001113823,30.25166670481364,10.67083336909612,129.75
2016-07-03,,,,,,68.5909090909091,49.75,713.6333338419596,0.0,55.25,9.133333285649618,0.24525000171464248,31.545000394185383,10.533333440621695,147.5
2016-07-04,,,,,,49.91304347826087,32.35294117647059,713.3958333333334,0.0,53.458333333333336,5.830434778462285,0.26387499953367904,31.805833260218304,11.029166797796885,132.75
2016-07-05,,,,,,69.27272727272727,37.0,713.8708292643229,0.0,53.416666666666664,9.054166694482168,0.25499999869983486,31.294583400090534,12.916666547457377,134.875
2016-07-06,,,,,,51.52173913043478,26.238095238095237,713.5666681925455,0.0,50.958333333333336,8.766666690508524,0.2740833300388961,31.24625015258789,13.625,136.29166666666666
2016-07-07,,,,,,67.0,37.333333333333336,712.9458338419596,0.0,54.0,8.591666678587595,0.26329166438760393,31.210416793823242,11.34166677792867,122.29166666666667
2016-07-08,,,,,,70.30434782608695,36.80952380952381,713.6124979654948,0.0,56.333333333333336,8.029166718324026,0.25087499871248536,31.054583231608074,11.058333297570547,121.83333333333333
2016-07-09,,,,,,61.291666666666664,35.21052631578947,714.5541636149088,0.0,56.416666666666664,5.649999996026357,0.2434583298211995,31.08958347638448,10.420833349227905,125.08333333333333
2016-07-10,,,,,,69.65217391304348,34.95454545454545,713.154167175293,0.0,53.75,5.787500003973643,0.1684583324677078,30.86333354314168,11.18333343664805,137.16666666666666
2016-07-11,,,,,,95.375,41.875,711.9875055948893,0.0,46.5,8.995833277702332,0.2485000011996211,31.333749771118164,13.512499928474426,144.625
2016-07-12,,,,,,66.58333333333333,33.04545454545455,712.9041620890299,0.0,55.75,10.49583343664805,0.24566666700896653,29.793749729792278,12.300000011920929,138.75
2016-07-13,,,,,,61.65217391304348,30.772727272727273,714.5041707356771,0.0,49.041666666666664,8.799999952316284,0.26420833510443725,30.77250027656555,12.6749999721845,134.95833333333334
2016-07-14,,,,,,60.22727272727273,28.904761904761905,714.191660563151,0.0,48.875,10.004166622956594,0.27625000505455927,31.43666672706604,11.25416668256124,135.66666666666666
2016-07-15,,,,,,100.375,40.82608695652174,713.6750005086263,0.0,43.708333333333336,12.74583331743876,0.2757083323279706,31.317083597183228,12.083333293596903,149.16666666666666
2016-07-16,,,,,,80.75,36.083333333333336,714.2291641235352,0.0,52.833333333333336,13.112499872843424,0.2590416685076586,30.305416742960613,12.549999952316284,151.95833333333334
2016-07-17,,,,,,49.31818181818182,24.75,715.495839436849,0.0,53.333333333333336,12.520833353201548,0.24716666717722546,30.55541706085205,12.208333313465118,42.25
2016-07-18,,,,,,44.26086956521739,19.444444444444443,717.2041702270508,0.0,50.083333333333336,11.37083331743876,0.2656666687350177,30.491250038146973,12.487499992052713,38.625
2016-07-19,,,,,,51.69565217391305,21.823529411764707,718.4874928792318,0.0,56.0,8.395833373069763,0.2667500031723951,29.27916693687439,12.275000015894571,47.75
2016-07-20,,,,,,43.608695652173914,17.95,719.1333363850912,0.007500000298023224,59.458333333333336,7.162500023841858,0.22729166693170555,28.622916618982952,11.420833388964335,45.291666666666664
2016-07-21,,,,,,58.23809523809524,22.31578947368421,718.7333323160807,0.0,60.541666666666664,8.016666769981384,0.26004166671676404,28.12291653951009,11.09166661898295,96.20833333333333
2016-07-22,,,,,,50.76923076923077,16.736842105263158,716.9869570524796,0.0,55.375,9.795833309491476,0.25675000493841554,28.790000041325886,9.470833326379458,82.08333333333333
2016-07-23,,,,,,44.78947368421053,21.526315789473685,713.9304358440896,0.0,53.91304347826087,10.92608702701071,0.25743478468781256,30.51608657836914,10.004347884136697,74.52173913043478
2016-07-24,,,,,,50.04761904761905,23.9,712.5000050862631,0.0,52.541666666666664,9.812500019868216,0.27458333492298453,31.164166847864788,9.899999926487604,72.91666666666667
2016-07-25,,,,,,48.54545454545455,30.210526315789473,712.7708333333334,0.0,53.916666666666664,7.62500003973643,0.2492916663225818,31.16249982515971,9.712500075499216,69.375
2016-07-26,,,,,,57.42857142857143,38.375,712.6083348592123,0.03916666656732559,62.958333333333336,6.329166690508525,0.2136666670703562,29.013333400090534,8.729166706403097,101.25
2016-07-27,,,,,,69.54545454545455,46.5,714.1333312988281,0.02500000037252903,79.08333333333333,5.46666665871938,0.07754166631881769,25.1875,5.512499978144963,213.0
2016-07-28,,,,,,67.04545454545455,42.4,714.1458384195963,0.0012499999720603228,67.16666666666667,5.599999984105428,0.19400000091991387,27.68541693687439,6.620833347241084,145.5
2016-07-29,,,,,,56.19047619047619,29.7,714.6000010172526,0.0,63.208333333333336,6.208695598270582,0.21370833476733728,28.277916590372723,8.62500007947286,70.91666666666667
2016-07-30,,,,,,49.72727272727273,24.4,714.6958389282227,0.0,56.583333333333336,9.399999936421713,0.2310416650677022,29.607916673024494,11.074999968210856,82.3913043478261
2016-07-31,,,,,,51.36363636363637,27.294117647058822,714.216667175293,0.0,53.125,8.383333285649618,0.2572499970847275,29.61708362897237,13.820833265781403,56.583333333333336
2016-08-01,,,,,,75.0,32.95238095238095,715.0624974568685,0.0,50.791666666666664,14.045833269755045,0.27195833263006836,30.34791660308838,12.129166781902313,57.75
2016-08-02,,,,,,57.291666666666664,26.391304347826086,716.2125015258789,0.0,51.583333333333336,10.275000075499216,0.2665000006478901,30.458333492279053,10.879166622956594,65.66666666666667
2016-08-03,,,,,,48.125,26.571428571428573,715.3124949137369,0.0,52.625,7.741666615009308,0.2555416649750744,30.64708336194356,10.091666678587595,76.58333333333333
2016-08-04,,,,,,44.0,24.210526315789473,713.3913043478261,0.0,54.916666666666664,9.083333412806192,0.24258333223406225,30.710000197092693,11.133333226044973,82.79166666666667
2016-08-05,,,,,,56.36363636363637,23.333333333333332,713.4913038170856,0.0,53.416666666666664,12.52083327372869,0.24841666780897262,30.72208333015442,13.041666547457377,54.791666666666664
2016-08-06,,,,,,71.04761904761905,25.681818181818183,713.870839436849,0.002083333364377419,61.25,9.437500099341074,0.23037499844213016,29.194583495457966,12.037499984105429,48.375
2016-08-07,,,,,,40.23809523809524,23.77777777777778,713.0708338419596,0.0,61.541666666666664,7.4791666467984514,0.20954166527371854,29.753749926884968,12.366666595141092,45.541666666666664
2016-08-08,,,,,,52.904761904761905,25.842105263157894,711.6000010172526,0.0,56.625,9.00000003973643,0.24787499829835724,31.10458294550578,11.583333392937979,60.375
2016-08-09,,,,,,64.9090909090909,34.5,711.9625040690104,0.0,60.333333333333336,5.5916666984558105,0.23837499793444294,30.781666437784832,11.291666746139526,45.541666666666664
2016-08-10,0.7108333383997282,,,,,56.82608695652174,30.285714285714285,713.4454567649148,0.00041666665735344094,64.70833333333333,6.666666686534882,0.18599999892952232,29.90333302815755,9.441666603088379,57.625
2016-08-11,0.34333333124717075,,,,,47.23809523809524,28.454545454545453,713.0749994913737,0.0,54.5,8.391304368558137,0.24500000211507236,31.9291668732961,9.287499984105429,60.083333333333336
2016-08-12,0.46000000461935997,,,,,75.5,47.421052631578945,710.5458323160807,0.0,51.0,9.308333357175192,0.24262499871353307,32.50041667620341,9.379166732231775,139.04166666666666
2016-08-13,0.5325000012914339,,,,,78.2,62.833333333333336,711.0041656494141,0.0037499999161809683,60.75,6.8304348406584365,0.143124996505018,29.184583346048992,7.3125,192.625
2016-08-14,0.43708333062628907,,,,,89.45,62.285714285714285,712.7250035603842,0.0016666666294137638,77.75,5.945833285649617,0.06037500015615175,26.25541663169861,6.804166694482167,171.58333333333334
